"","CageID","Date","Days_in_Trt","weeks_of_age","Tot_Consumed_g","Consumption","Production","Side","Tier","Distance_from_door","Treatment","Position","Block"
"1099",4210,2008-11-06,157,42.1429,1216,81.067,0.94286,2,4,4,14,"front","2.4.front"
"1100",4210,2008-12-09,190,46.8571,1151,76.733,0.74286,2,4,4,14,"front","2.4.front"
"1101",4210,2009-01-01,213,50.1429,1388,92.533,0.93333,2,4,4,14,"front","2.4.front"
"1102",4210,2009-01-29,241,54.1429,1308,87.2,0.82857,2,4,4,14,"front","2.4.front"
"1103",4206,2008-05-23,-10,18.2857,1669,111.267,NA,2,4,5,16.5,"front","2.4.front"
"1104",4206,2008-06-19,17,22.1429,993,66.2,0.82857,2,4,5,16.5,"front","2.4.front"
"1105",4206,2008-07-25,53,27.2857,1369,91.267,0.91429,2,4,5,16.5,"front","2.4.front"
"1106",4206,2008-08-18,77,30.7143,929,61.933,1.03333,2,4,5,16.5,"front","2.4.front"
"1107",4206,2008-09-11,101,34.1429,1387,92.467,0.97143,2,4,5,16.5,"front","2.4.front"
"1108",4206,2008-11-06,157,42.1429,1222,81.467,0.91429,2,4,5,16.5,"front","2.4.front"
"1109",4206,2008-12-09,190,46.8571,1306,87.067,0.91429,2,4,5,16.5,"front","2.4.front"
"1110",4206,2009-01-01,213,50.1429,1278,85.2,0.86667,2,4,5,16.5,"front","2.4.front"
"1111",4206,2009-01-29,241,54.1429,1310,87.333,0.8,2,4,5,16.5,"front","2.4.front"
"1112",4206,2009-02-26,269,58.1429,1354,90.267,0.88571,2,4,5,16.5,"front","2.4.front"
"1113",4206,2009-03-30,301,62.7143,1300,86.667,0.8,2,4,5,16.5,"front","2.4.front"
"1114",4206,2009-04-23,325,66.1429,1211,80.733,0.74286,2,4,5,16.5,"front","2.4.front"
"1115",4202,2008-05-23,-10,18.2857,1396,93.067,NA,2,4,6,11.5,"front","2.4.front"
"1116",4202,2008-06-19,17,22.1429,1095,73,0.74286,2,4,6,11.5,"front","2.4.front"
"1117",4202,2008-07-25,53,27.2857,1713,114.2,0.94286,2,4,6,11.5,"front","2.4.front"
"1118",4202,2008-08-18,77,30.7143,1375,91.667,0.86667,2,4,6,11.5,"front","2.4.front"
"1119",4202,2008-09-11,101,34.1429,1535,102.333,1.02857,2,4,6,11.5,"front","2.4.front"
"1120",4202,2008-10-10,130,38.2857,1369,91.267,0.82857,2,4,6,11.5,"front","2.4.front"
"1121",4202,2008-11-06,157,42.1429,1528,101.867,0.94286,2,4,6,11.5,"front","2.4.front"
"1122",4202,2008-12-09,190,46.8571,1382,92.133,0.77143,2,4,6,11.5,"front","2.4.front"
"1123",4202,2009-01-01,213,50.1429,1526,101.733,0.9,2,4,6,11.5,"front","2.4.front"
"1124",4202,2009-01-29,241,54.1429,1053,70.2,0.88571,2,4,6,11.5,"front","2.4.front"
"1125",4202,2009-02-26,269,58.1429,1474,98.267,0.82857,2,4,6,11.5,"front","2.4.front"
"1126",4202,2009-03-30,301,62.7143,1359,90.6,0.91429,2,4,6,11.5,"front","2.4.front"
"1127",4202,2009-04-23,325,66.1429,1225,81.667,0.85714,2,4,6,11.5,"front","2.4.front"
"1128",4198,2008-05-23,-10,18.2857,1159,77.267,NA,2,4,7,19,"back","2.4.back"
"1129",4198,2008-06-19,17,22.1429,1297,86.467,0.97143,2,4,7,19,"back","2.4.back"
"1130",4198,2008-07-25,53,27.2857,1669,111.267,0.94286,2,4,7,19,"back","2.4.back"
"1131",4198,2008-08-18,77,30.7143,1072,71.467,1,2,4,7,19,"back","2.4.back"
"1132",4198,2008-09-11,101,34.1429,1247,83.133,0.91429,2,4,7,19,"back","2.4.back"
"1133",4198,2008-10-10,130,38.2857,1205,80.333,0.85714,2,4,7,19,"back","2.4.back"
"1134",4198,2008-11-06,157,42.1429,1183,78.867,0.94286,2,4,7,19,"back","2.4.back"
"1135",4198,2008-12-09,190,46.8571,1207,80.467,0.88571,2,4,7,19,"back","2.4.back"
"1136",4198,2009-01-01,213,50.1429,1283,85.533,0.96667,2,4,7,19,"back","2.4.back"
"1137",4198,2009-01-29,241,54.1429,1516,101.067,0.82857,2,4,7,19,"back","2.4.back"
"1138",4198,2009-02-26,269,58.1429,1524,101.6,0.88571,2,4,7,19,"back","2.4.back"
"1139",4198,2009-03-30,301,62.7143,1152,76.8,0.8,2,4,7,19,"back","2.4.back"
"1140",4198,2009-04-23,325,66.1429,1085,72.333,0.82857,2,4,7,19,"back","2.4.back"
"1141",4194,2008-05-23,-10,18.2857,1189,79.267,NA,2,4,8,24,"back","2.4.back"
"1142",4194,2008-06-19,17,22.1429,1050,70,0.85714,2,4,8,24,"back","2.4.back"
"1143",4194,2008-07-25,53,27.2857,1325,88.333,0.94286,2,4,8,24,"back","2.4.back"
"1144",4194,2008-08-18,77,30.7143,527,35.133,0.86667,2,4,8,24,"back","2.4.back"
"1145",4194,2008-09-11,101,34.1429,1210,80.667,0.97143,2,4,8,24,"back","2.4.back"
"1146",4194,2008-10-10,130,38.2857,962,64.133,0.97143,2,4,8,24,"back","2.4.back"
"1147",4194,2008-11-06,157,42.1429,1156,77.067,0.91429,2,4,8,24,"back","2.4.back"
"1148",4194,2008-12-09,190,46.8571,1210,80.667,0.8,2,4,8,24,"back","2.4.back"
"1149",4194,2009-01-01,213,50.1429,1172,78.133,1.03333,2,4,8,24,"back","2.4.back"
"1150",4194,2009-01-29,241,54.1429,1064,70.933,0.85714,2,4,8,24,"back","2.4.back"
"1151",4194,2009-02-26,269,58.1429,1459,97.267,0.88571,2,4,8,24,"back","2.4.back"
"1152",4194,2009-03-30,301,62.7143,995,66.333,0.74286,2,4,8,24,"back","2.4.back"
"1153",4194,2009-04-23,325,66.1429,1051,70.067,0.74286,2,4,8,24,"back","2.4.back"
"1154",4190,2008-05-23,-10,18.2857,1123,74.867,NA,2,4,9,14,"back","2.4.back"
"1155",4190,2008-06-19,17,22.1429,1318,87.867,0.42857,2,4,9,14,"back","2.4.back"
"1156",4190,2008-07-25,53,27.2857,1562,104.133,0.85714,2,4,9,14,"back","2.4.back"
"1157",4190,2008-08-18,77,30.7143,1356,90.4,0.93333,2,4,9,14,"back","2.4.back"
"1158",4190,2008-09-11,101,34.1429,1442,96.133,0.91429,2,4,9,14,"back","2.4.back"
"1159",4190,2008-10-10,130,38.2857,1332,88.8,0.85714,2,4,9,14,"back","2.4.back"
"1160",4190,2008-11-06,157,42.1429,1267,84.467,0.74286,2,4,9,14,"back","2.4.back"
"1161",4190,2008-12-09,190,46.8571,1212,80.8,0.65714,2,4,9,14,"back","2.4.back"
"1162",4190,2009-01-29,241,54.1429,1224,81.6,0.71429,2,4,9,14,"back","2.4.back"
"1163",4190,2009-02-26,269,58.1429,1635,109,0.8,2,4,9,14,"back","2.4.back"
"1164",4190,2009-03-30,301,62.7143,1298,86.533,0.71429,2,4,9,14,"back","2.4.back"
"1165",4190,2009-04-23,325,66.1429,1340,89.333,0.65714,2,4,9,14,"back","2.4.back"
"1166",4186,2008-05-23,-10,18.2857,1214,80.933,NA,2,4,10,21.5,"back","2.4.back"
"1167",4186,2008-06-19,17,22.1429,1197,79.8,0.88571,2,4,10,21.5,"back","2.4.back"
"1168",4186,2008-07-25,53,27.2857,1592,106.133,0.97143,2,4,10,21.5,"back","2.4.back"
"1169",4186,2008-08-18,77,30.7143,1275,85,1,2,4,10,21.5,"back","2.4.back"
"1170",4186,2008-09-11,101,34.1429,1278,85.2,0.94286,2,4,10,21.5,"back","2.4.back"
"1171",4186,2008-10-10,130,38.2857,1337,89.133,0.97143,2,4,10,21.5,"back","2.4.back"
"1172",4186,2008-11-06,157,42.1429,1065,71,0.91429,2,4,10,21.5,"back","2.4.back"
"1173",4186,2008-12-09,190,46.8571,1196,79.733,0.85714,2,4,10,21.5,"back","2.4.back"
"1174",4186,2009-01-01,213,50.1429,1274,84.933,0.83333,2,4,10,21.5,"back","2.4.back"
"1175",4186,2009-01-29,241,54.1429,1239,82.6,0.91429,2,4,10,21.5,"back","2.4.back"
"1176",4186,2009-02-26,269,58.1429,1398,93.2,0.91429,2,4,10,21.5,"back","2.4.back"
"1177",4186,2009-03-30,301,62.7143,1100,73.333,0.82857,2,4,10,21.5,"back","2.4.back"
"1178",4186,2009-04-23,325,66.1429,1212,80.8,0.85714,2,4,10,21.5,"back","2.4.back"
"1179",4182,2008-05-23,-10,18.2857,1098,73.2,NA,2,4,11,11.5,"back","2.4.back"
"1180",4182,2008-06-19,17,22.1429,1057,70.467,0.91429,2,4,11,11.5,"back","2.4.back"
"1181",4182,2008-07-25,53,27.2857,1053,70.2,0.88571,2,4,11,11.5,"back","2.4.back"
"1182",4182,2008-08-18,77,30.7143,804,53.6,0.96667,2,4,11,11.5,"back","2.4.back"
"1183",4182,2008-09-11,101,34.1429,1143,76.2,0.97143,2,4,11,11.5,"back","2.4.back"
"1184",4182,2008-10-10,130,38.2857,999,66.6,0.88571,2,4,11,11.5,"back","2.4.back"
"1185",4182,2008-11-06,157,42.1429,826,55.067,0.74286,2,4,11,11.5,"back","2.4.back"
"1186",4182,2008-12-09,190,46.8571,923,61.533,0.74286,2,4,11,11.5,"back","2.4.back"
"1187",4182,2009-01-01,213,50.1429,1066,71.067,0.76667,2,4,11,11.5,"back","2.4.back"
"1188",4182,2009-01-29,241,54.1429,755,50.333,0.71429,2,4,11,11.5,"back","2.4.back"
"1189",4182,2009-02-26,269,58.1429,1240,82.667,0.8,2,4,11,11.5,"back","2.4.back"
"1190",4182,2009-03-30,301,62.7143,1025,68.333,0.6,2,4,11,11.5,"back","2.4.back"
"1191",4182,2009-04-23,325,66.1429,942,62.8,0.77143,2,4,11,11.5,"back","2.4.back"
"1192",4178,2008-05-23,-10,18.2857,1164,77.6,NA,2,4,12,16.5,"back","2.4.back"
"1193",4178,2008-06-19,17,22.1429,522,34.8,0.74286,2,4,12,16.5,"back","2.4.back"
"1194",4178,2008-07-25,53,27.2857,1528,101.867,1,2,4,12,16.5,"back","2.4.back"
"1195",4178,2008-08-18,77,30.7143,887,59.133,1,2,4,12,16.5,"back","2.4.back"
"1196",4178,2008-09-11,101,34.1429,1128,75.2,0.88571,2,4,12,16.5,"back","2.4.back"
"1197",4178,2008-10-10,130,38.2857,844,56.267,0.82857,2,4,12,16.5,"back","2.4.back"
"1198",4178,2008-11-06,157,42.1429,811,54.067,0.71429,2,4,12,16.5,"back","2.4.back"
"1199",4178,2008-12-09,190,46.8571,1026,68.4,0.71429,2,4,12,16.5,"back","2.4.back"
"1200",4178,2009-01-01,213,50.1429,1313,87.533,0.76667,2,4,12,16.5,"back","2.4.back"
"1201",4178,2009-01-29,241,54.1429,752,50.133,0.65714,2,4,12,16.5,"back","2.4.back"
"1202",4178,2009-02-26,269,58.1429,1327,88.467,0.65714,2,4,12,16.5,"back","2.4.back"
"1203",4178,2009-03-30,301,62.7143,988,65.867,0.8,2,4,12,16.5,"back","2.4.back"
"1204",4178,2009-04-23,325,66.1429,955,63.667,0.68571,2,4,12,16.5,"back","2.4.back"
