"","subj","trial","condition","word","color","RT"
"39772",42,18,"Incongruent","green","blue",628
"39773",42,19,"Congruent","red","red",468
"39774",42,20,"Incongruent","red","blue",426
"39775",42,21,"Congruent","red","red",603
"39776",42,22,"Incongruent","green","red",571
"39777",42,23,"Congruent","blue","blue",512
"39778",42,24,"Congruent","green","green",387
"39779",42,25,"Incongruent","blue","green",433
"39780",42,26,"Incongruent","red","green",345
"39781",42,27,"Incongruent","blue","red",654
"39782",42,28,"Incongruent","red","blue",556
"39783",42,29,"Incongruent","green","blue",520
"39784",42,30,"Congruent","blue","blue",486
"39785",42,31,"Incongruent","red","blue",481
"39786",42,32,"Incongruent","green","blue",491
"39787",42,33,"Congruent","red","red",563
"39788",42,34,"Incongruent","green","red",701
"39789",42,35,"Incongruent","green","blue",661
"39790",42,36,"Congruent","green","green",530
"39791",42,37,"Incongruent","red","green",428
"39792",42,38,"Incongruent","blue","red",612
"39793",42,39,"Incongruent","green","red",573
"39794",42,40,"Incongruent","blue","green",697
"39795",42,41,"Incongruent","blue","red",452
"39796",42,42,"Incongruent","red","blue",396
"39797",42,43,"Congruent","red","red",534
"39798",42,44,"Incongruent","blue","green",361
"39799",42,45,"Congruent","red","red",592
"39800",42,46,"Incongruent","red","green",531
"39801",42,47,"Congruent","green","green",437
"39802",42,48,"Congruent","green","green",364
"39803",42,49,"Congruent","blue","blue",562
"39804",42,50,"Incongruent","blue","red",548
"39805",42,51,"Incongruent","red","green",481
"39806",42,52,"Incongruent","green","red",508
"39807",42,53,"Incongruent","blue","red",478
"39808",42,54,"Incongruent","red","blue",542
"39809",42,55,"Incongruent","blue","green",516
"39810",42,56,"Incongruent","blue","green",531
"39811",42,57,"Incongruent","red","green",400
"39812",42,58,"Incongruent","green","red",614
"39813",42,59,"Incongruent","green","blue",554
"39814",42,60,"Congruent","red","red",445
"39815",42,61,"Congruent","green","green",593
"39816",42,62,"Congruent","blue","blue",544
"39817",43,0,"Congruent","red","red",1550
"39818",43,1,"Congruent","green","green",773
"39819",43,2,"Incongruent","red","green",681
"39820",43,3,"Incongruent","green","blue",560
"39821",43,4,"Incongruent","red","blue",557
"39822",43,5,"Incongruent","blue","red",655
"39823",43,6,"Incongruent","green","red",590
"39824",43,7,"Incongruent","blue","green",700
"39825",43,8,"Incongruent","blue","red",694
"39826",43,9,"Incongruent","blue","green",669
"39827",43,10,"Congruent","blue","blue",478
"39828",43,11,"Incongruent","red","green",695
"39829",43,12,"Incongruent","red","blue",593
"39830",43,13,"Incongruent","green","red",446
"39831",43,14,"Congruent","green","green",748
"39832",43,15,"Congruent","red","red",750
"39833",43,16,"Incongruent","blue","green",726
"39834",43,17,"Incongruent","green","blue",634
"39835",43,18,"Incongruent","green","red",618
"39836",43,19,"Incongruent","red","green",894
"39837",43,20,"Congruent","green","green",673
"39838",43,21,"Incongruent","red","green",633
"39839",43,22,"Congruent","blue","blue",592
"39840",43,23,"Congruent","green","green",735
"39841",43,24,"Congruent","blue","blue",582
"39842",43,25,"Incongruent","green","blue",546
"39843",43,26,"Incongruent","blue","red",498
"39844",43,27,"Incongruent","red","blue",675
"39845",43,28,"Incongruent","blue","green",449
"39846",43,29,"Incongruent","red","blue",595
"39847",43,30,"Congruent","red","red",606
"39848",43,31,"Congruent","blue","blue",523
"39849",43,32,"Incongruent","red","green",781
"39850",43,33,"Incongruent","green","red",741
"39851",43,34,"Incongruent","green","blue",621
"39852",43,35,"Congruent","green","green",889
"39853",43,36,"Incongruent","blue","green",776
"39854",43,37,"Incongruent","blue","green",456
"39855",43,38,"Incongruent","blue","red",584
"39856",43,39,"Congruent","blue","blue",433
"39857",43,40,"Congruent","green","green",636
"39858",43,41,"Incongruent","red","blue",545
"39859",43,42,"Congruent","red","red",631
"39860",43,43,"Incongruent","blue","red",521
"39861",43,44,"Incongruent","green","blue",763
"39862",43,45,"Incongruent","green","red",866
"39863",43,46,"Incongruent","green","blue",669
"39864",43,47,"Incongruent","red","blue",508
"39865",43,48,"Congruent","red","red",838
"39866",43,49,"Congruent","blue","blue",517
"39867",43,50,"Incongruent","red","green",577
"39868",43,51,"Incongruent","red","blue",508
"39869",43,52,"Congruent","blue","blue",542
"39870",43,53,"Incongruent","green","red",598
"39872",43,55,"Congruent","red","red",1510
"39873",43,56,"Congruent","green","green",800
"39874",43,57,"Incongruent","red","green",553
"39875",43,58,"Incongruent","green","red",657
"39876",43,59,"Congruent","red","red",743
"39877",43,60,"Incongruent","blue","red",615
"39878",43,61,"Incongruent","blue","green",707
"39879",43,62,"Incongruent","green","blue",609
"39880",44,0,"Incongruent","green","blue",1438
"39881",44,1,"Incongruent","red","blue",559
"39882",44,2,"Incongruent","red","green",638
"39883",44,3,"Incongruent","green","red",588
"39884",44,4,"Congruent","red","red",576
"39885",44,5,"Incongruent","blue","red",619
"39886",44,6,"Congruent","green","green",429
"39887",44,7,"Congruent","blue","blue",396
"39888",44,8,"Incongruent","green","blue",676
"39889",44,9,"Incongruent","green","red",604
"39890",44,10,"Incongruent","red","blue",759
"39891",44,11,"Congruent","blue","blue",435
"39892",44,12,"Congruent","red","red",576
"39893",44,13,"Incongruent","blue","green",492
"39894",44,14,"Incongruent","blue","green",539
"39895",44,15,"Incongruent","red","green",584
"39896",44,16,"Incongruent","red","blue",556
"39897",44,17,"Congruent","green","green",651
"39898",44,18,"Incongruent","red","green",563
"39899",44,19,"Congruent","green","green",471
"39900",44,20,"Incongruent","blue","red",623
"39901",44,21,"Incongruent","blue","green",553
"39902",44,22,"Congruent","blue","blue",532
"39903",44,23,"Incongruent","green","red",631
"39904",44,24,"Incongruent","green","blue",548
"39905",44,25,"Congruent","red","red",599
"39906",44,26,"Congruent","green","green",547
"39907",44,27,"Incongruent","blue","red",652
"39908",44,28,"Incongruent","red","blue",505
"39909",44,29,"Congruent","blue","blue",506
"39910",44,30,"Incongruent","green","blue",394
"39911",44,31,"Incongruent","red","green",507
"39912",44,32,"Incongruent","blue","green",500
"39913",44,33,"Congruent","blue","blue",565
"39914",44,34,"Incongruent","red","blue",424
"39915",44,35,"Incongruent","green","blue",446
"39916",44,36,"Incongruent","red","blue",425
"39917",44,37,"Congruent","red","red",423
"39918",44,38,"Congruent","green","green",660
"39919",44,39,"Congruent","blue","blue",615
"39920",44,40,"Incongruent","red","green",611
"39921",44,41,"Incongruent","blue","green",514
"39922",44,42,"Incongruent","blue","red",580
"39923",44,43,"Incongruent","green","red",468
"39924",44,44,"Incongruent","green","blue",580
"39925",44,45,"Incongruent","red","green",520
"39926",44,46,"Congruent","blue","blue",684
"39927",44,47,"Incongruent","green","red",520
"39928",44,48,"Incongruent","blue","red",740
"39929",44,49,"Congruent","red","red",453
"39930",44,50,"Incongruent","blue","red",596
"39931",44,51,"Incongruent","green","red",510
"39932",44,52,"Incongruent","blue","green",561
"39933",44,53,"Congruent","red","red",691
"39934",44,54,"Congruent","green","green",545
"39935",44,55,"Incongruent","red","blue",604
"39936",44,56,"Incongruent","blue","green",653
"39937",44,57,"Congruent","green","green",556
"39938",44,58,"Incongruent","green","red",606
"39939",44,59,"Incongruent","red","green",572
"39940",44,60,"Congruent","red","red",629
"39941",44,61,"Incongruent","blue","red",778
"39942",44,62,"Incongruent","green","blue",732
"39943",46,0,"Incongruent","red","blue",1315
"39944",46,1,"Congruent","green","green",512
"39945",46,2,"Incongruent","red","green",522
"39946",46,3,"Incongruent","blue","green",460
"39947",46,4,"Incongruent","green","red",556
"39948",46,5,"Incongruent","blue","red",480
"39949",46,6,"Congruent","green","green",605
"39950",46,7,"Congruent","blue","blue",669
"39951",46,8,"Incongruent","green","blue",467
"39952",46,9,"Incongruent","red","blue",470
"39953",46,10,"Incongruent","red","green",518
"39954",46,11,"Incongruent","blue","green",392
"39955",46,12,"Congruent","blue","blue",487
"39956",46,13,"Incongruent","green","blue",375
"39957",46,14,"Congruent","red","red",549
"39958",46,15,"Incongruent","green","red",480
"39959",46,16,"Congruent","blue","blue",552
"39960",46,17,"Incongruent","blue","red",651
"39961",46,18,"Incongruent","green","blue",625
"39962",46,19,"Congruent","red","red",604
"39963",46,20,"Incongruent","red","blue",706
"39964",46,21,"Incongruent","red","blue",486
"39965",46,22,"Incongruent","red","green",572
"39966",46,23,"Congruent","blue","blue",635
"39967",46,24,"Congruent","green","green",582
"39968",46,25,"Incongruent","blue","red",634
"39969",46,26,"Congruent","red","red",477
"39970",46,27,"Incongruent","green","blue",578
"39971",46,28,"Congruent","blue","blue",676
"39972",46,29,"Incongruent","green","red",546
"39973",46,30,"Incongruent","blue","red",622
"39974",46,31,"Incongruent","green","red",555
"39975",46,32,"Incongruent","blue","green",653
"39976",46,33,"Incongruent","red","blue",642
"39977",46,34,"Congruent","red","red",644
"39978",46,35,"Congruent","red","red",507
"39979",46,36,"Incongruent","green","blue",601
"39980",46,37,"Incongruent","red","blue",532
"39981",46,38,"Congruent","green","green",558
"39982",46,39,"Incongruent","red","green",388
"39983",46,40,"Incongruent","blue","green",522
"39984",46,41,"Incongruent","blue","green",444
"39985",46,42,"Congruent","blue","blue",531
"39986",46,43,"Incongruent","red","green",556
"39987",46,44,"Incongruent","blue","red",642
"39988",46,45,"Congruent","green","green",565
"39989",46,46,"Congruent","green","green",434
"39990",46,47,"Incongruent","green","blue",627
"39991",46,48,"Incongruent","green","red",638
"39992",46,49,"Incongruent","green","blue",669
"39993",46,50,"Incongruent","blue","red",561
"39994",46,51,"Incongruent","green","red",547
"39995",46,52,"Incongruent","blue","green",543
"39996",46,53,"Incongruent","red","green",473
"39997",46,54,"Congruent","red","red",556
"39998",46,55,"Incongruent","blue","green",628
"39999",46,56,"Congruent","green","green",461
"40000",46,57,"Incongruent","blue","red",642
"40001",46,58,"Congruent","red","red",449
"40002",46,59,"Congruent","blue","blue",559
"40003",46,60,"Incongruent","red","blue",562
"40004",46,61,"Incongruent","green","red",539
"40005",46,62,"Incongruent","red","green",551
"40006",47,0,"Congruent","blue","blue",2321
"40007",47,1,"Congruent","green","green",1227
"40008",47,2,"Incongruent","red","green",1115
"40009",47,3,"Incongruent","green","blue",836
"40010",47,4,"Incongruent","red","blue",578
"40011",47,5,"Incongruent","green","red",679
"40012",47,6,"Incongruent","red","blue",880
"40013",47,7,"Incongruent","green","blue",956
"40014",47,8,"Congruent","blue","blue",612
"40015",47,9,"Incongruent","blue","red",696
"40016",47,10,"Congruent","red","red",758
"40017",47,11,"Incongruent","green","red",942
"40019",47,13,"Congruent","blue","blue",881
"40020",47,14,"Congruent","green","green",728
"40021",47,15,"Congruent","red","red",859
"40022",47,16,"Incongruent","red","blue",782
"40023",47,17,"Incongruent","blue","red",927
"40024",47,18,"Incongruent","red","green",738
"40025",47,19,"Congruent","red","red",642
"40027",47,21,"Incongruent","blue","red",1105
"40028",47,22,"Incongruent","blue","green",761
"40029",47,23,"Incongruent","green","blue",562
"40030",47,24,"Congruent","red","red",646
"40031",47,25,"Incongruent","green","red",714
"40032",47,26,"Incongruent","blue","red",873
"40033",47,27,"Incongruent","red","blue",667
"40034",47,28,"Incongruent","green","red",1179
"40035",47,29,"Congruent","red","red",532
"40036",47,30,"Congruent","blue","blue",543
"40037",47,31,"Incongruent","blue","red",674
"40038",47,32,"Incongruent","red","green",656
"40039",47,33,"Incongruent","green","blue",548
"40040",47,34,"Congruent","red","red",495
"40041",47,35,"Incongruent","green","blue",792
"40042",47,36,"Incongruent","green","red",601
"40043",47,37,"Incongruent","blue","green",666
"40044",47,38,"Incongruent","red","blue",650
"40045",47,39,"Congruent","green","green",688
"40046",47,40,"Incongruent","red","green",557
"40047",47,41,"Congruent","blue","blue",593
"40048",47,42,"Incongruent","green","blue",455
"40049",47,43,"Congruent","blue","blue",397
"40050",47,44,"Incongruent","blue","red",514
"40051",47,45,"Incongruent","blue","red",537
"40052",47,46,"Congruent","green","green",450
"40053",47,47,"Incongruent","blue","green",403
"40054",47,48,"Congruent","green","green",344
"40055",47,49,"Incongruent","red","blue",578
"40056",47,50,"Incongruent","red","green",772
"40057",47,51,"Incongruent","blue","green",621
"40058",47,52,"Incongruent","red","blue",425
"40059",47,53,"Incongruent","blue","green",544
"40060",47,54,"Congruent","blue","blue",500
"40061",47,55,"Congruent","red","red",506
"40062",47,56,"Congruent","green","green",582
"40063",47,57,"Incongruent","red","green",481
"40064",47,58,"Incongruent","green","blue",474
"40065",47,59,"Incongruent","green","red",641
"40066",47,60,"Congruent","green","green",472
"40067",47,61,"Incongruent","red","green",511
"40068",47,62,"Incongruent","blue","green",906
"40069",49,0,"Incongruent","blue","red",896
"40070",49,1,"Congruent","green","green",487
"40071",49,2,"Incongruent","blue","green",432
"40072",49,3,"Congruent","blue","blue",429
"40073",49,4,"Incongruent","red","green",542
"40074",49,5,"Congruent","red","red",519
"40075",49,6,"Incongruent","green","blue",403
"40076",49,7,"Incongruent","red","blue",454
"40077",49,8,"Incongruent","blue","green",416
"40078",49,9,"Incongruent","green","red",501
"40079",49,10,"Congruent","blue","blue",362
"40080",49,11,"Incongruent","red","blue",384
"40081",49,12,"Incongruent","green","blue",372
"40082",49,13,"Incongruent","green","blue",332
"40085",49,16,"Congruent","red","red",551
"40086",49,17,"Incongruent","red","blue",569
"40087",49,18,"Incongruent","green","blue",414
"40088",49,19,"Incongruent","blue","red",535
"40089",49,20,"Incongruent","green","red",717
"40090",49,21,"Congruent","green","green",430
"40091",49,22,"Incongruent","red","green",373
"40092",49,23,"Congruent","red","red",539
"40093",49,24,"Incongruent","red","blue",350
"40094",49,25,"Incongruent","blue","green",430
"40095",49,26,"Incongruent","red","green",510
"40096",49,27,"Congruent","blue","blue",491
"40097",49,28,"Incongruent","blue","red",452
"40098",49,29,"Congruent","green","green",417
"40099",49,30,"Congruent","blue","blue",392
"40100",49,31,"Congruent","red","red",446
"40101",49,32,"Incongruent","blue","red",355
"40102",49,33,"Incongruent","green","red",380
"40103",49,34,"Incongruent","blue","green",528
"40104",49,35,"Incongruent","blue","red",532
"40105",49,36,"Incongruent","green","red",454
"40106",49,37,"Incongruent","red","green",530
"40107",49,38,"Congruent","green","green",384
"40108",49,39,"Congruent","red","red",487
"40109",49,40,"Incongruent","green","blue",361
"40110",49,41,"Incongruent","blue","green",527
"40111",49,42,"Incongruent","red","blue",436
"40112",49,43,"Congruent","red","red",351
"40113",49,44,"Incongruent","red","blue",488
"40114",49,45,"Incongruent","green","blue",501
"40115",49,46,"Congruent","green","green",450
"40116",49,47,"Incongruent","red","green",395
"40117",49,48,"Congruent","blue","blue",480
"40118",49,49,"Incongruent","red","green",561
"40119",49,50,"Congruent","green","green",571
"40120",49,51,"Congruent","blue","blue",429
"40121",49,52,"Incongruent","blue","green",472
"40122",49,53,"Incongruent","blue","red",521
"40123",49,54,"Incongruent","blue","green",502
"40124",49,55,"Congruent","green","green",527
"40125",49,56,"Incongruent","red","green",346
"40126",49,57,"Incongruent","red","blue",399
"40127",49,58,"Incongruent","green","red",525
"40128",49,59,"Incongruent","green","blue",504
"40129",49,60,"Incongruent","blue","red",494
"40130",49,61,"Incongruent","green","red",417
"40131",49,62,"Congruent","red","red",418
"40132",50,0,"Incongruent","blue","green",1149
"40133",50,1,"Incongruent","red","blue",588
"40134",50,2,"Incongruent","blue","red",462
"40135",50,3,"Incongruent","green","red",531
"40136",50,4,"Congruent","blue","blue",558
"40137",50,5,"Congruent","red","red",494
"40138",50,6,"Incongruent","red","green",557
"40139",50,7,"Congruent","green","green",481
"40140",50,8,"Congruent","green","green",428
"40141",50,9,"Incongruent","blue","green",461
"40142",50,10,"Incongruent","green","blue",451
"40143",50,11,"Incongruent","red","green",615
"40144",50,12,"Incongruent","green","red",348
"40145",50,13,"Incongruent","blue","green",553
"40147",50,15,"Congruent","red","red",625
"40148",50,16,"Incongruent","blue","red",521
"40149",50,17,"Incongruent","red","blue",456
"40150",50,18,"Incongruent","green","red",556
"40151",50,19,"Incongruent","blue","red",411
"40152",50,20,"Congruent","red","red",433
"40153",50,21,"Congruent","blue","blue",582
"40154",50,22,"Incongruent","green","blue",540
"40155",50,23,"Congruent","blue","blue",428
"40156",50,24,"Incongruent","red","blue",419
"40157",50,25,"Incongruent","blue","red",634
"40158",50,26,"Congruent","green","green",466
"40159",50,27,"Incongruent","blue","green",403
"40160",50,28,"Congruent","green","green",382
"40161",50,29,"Congruent","red","red",576
"40162",50,30,"Incongruent","green","blue",394
"40163",50,31,"Incongruent","red","blue",451
"40164",50,32,"Incongruent","red","green",495
"40165",50,33,"Congruent","blue","blue",515
"40166",50,34,"Incongruent","green","red",420
"40167",50,35,"Incongruent","green","blue",699
"40168",50,36,"Congruent","green","green",609
"40169",50,37,"Incongruent","red","green",440
"40170",50,38,"Incongruent","blue","red",780
"40171",50,39,"Incongruent","blue","green",623
"40172",50,40,"Congruent","red","red",572
"40173",50,41,"Incongruent","green","red",525
"40174",50,42,"Incongruent","red","green",548
"40175",50,43,"Congruent","green","green",504
"40176",50,44,"Incongruent","blue","green",445
"40177",50,45,"Incongruent","red","blue",715
"40178",50,46,"Incongruent","green","blue",516
"40179",50,47,"Incongruent","blue","red",622
"40180",50,48,"Congruent","blue","blue",506
"40181",50,49,"Incongruent","green","red",612
"40182",50,50,"Incongruent","red","green",471
"40183",50,51,"Congruent","blue","blue",592
"40184",50,52,"Congruent","red","red",581
"40185",50,53,"Incongruent","green","red",431
"40186",50,54,"Incongruent","green","blue",754
"40187",50,55,"Incongruent","blue","green",464
"40188",50,56,"Incongruent","red","blue",560
"40189",50,57,"Incongruent","green","blue",576
"40190",50,58,"Congruent","blue","blue",386
"40191",50,59,"Incongruent","red","blue",376
"40192",50,60,"Congruent","green","green",472
"40193",50,61,"Congruent","red","red",471
"40194",50,62,"Incongruent","blue","red",745
