Season,Basin,Name,Wind1,Wind2,Wind3,Wind4,Speeds
2012,WP,Haikui,65,65,60,60,Medi
2012,WP,JELAWAT,110,110,110,110,High
2012,WP,Kai-Tak,65,65,65,60,Medi
2012,WP,khanun,50,50,45,45,Low
2012,WP,kirogi,50,45,45,45,Low
2012,WP,maliksi,50,50,50,50,Low
2012,WP,maria,50,50,50,50,Low
2012,WP,Mawar,75,75,75,70,Medi
2012,WP,pakhar,40,40,40,40,Low
2012,WP,Prapiroon,90,90,90,90,Medi
2012,WP,SANBA,110,110,110,105,High
2012,WP,sanvu,60,60,60,60,Low
2012,WP,Saola,70,70,70,70,Medi
2012,WP,Son-Tinh,85,80,75,70,Medi
2012,WP,talim,50,50,50,45,Low
2012,WP,Tembin,80,80,80,80,Medi
2012,WP,Vicente,80,70,60,60,Medi
2012,WP,wukong,40,40,40,35,Low
2013,EP,alvin,50,45,40,40,Low
2013,EP,barbara,70,65,55,50,Low
2013,EP,Cosme,75,70,70,65,Medi
2013,EP,Dalila,70,70,65,65,Medi
2013,EP,Erick,70,70,70,70,Medi
2013,EP,flossie,60,55,55,55,Low
2013,EP,Gil,75,75,75,70,Medi
2013,EP,Henriette,90,85,85,80,Medi
2013,EP,ivo,40,40,40,35,Low
2013,EP,juliette,55,55,50,45,Low
2013,EP,kiko,65,65,55,55,Low
2013,EP,lorena,45,45,40,40,Low
2013,EP,Manuel,65,65,65,60,Medi
2013,EP,narda,55,55,50,50,Low
2013,EP,octave,55,55,55,50,Low
2013,EP,priscilla,40,40,35,35,Low
2013,EP,RAYMOND,110,105,105,95,High
2013,EP,sonia,40,40,40,35,Low
2013,EP,three,30,30,30,30,Low
2013,EP,unala,35,35,30,30,Low
2013,NA,andrea,55,55,50,50,Low
2013,NA,barry,40,40,40,40,Low
2013,NA,chantal,55,55,50,50,Low
2013,NA,dorian,50,50,50,45,Low
2013,NA,eight,30,30,25,25,Low
2013,NA,erin,40,40,35,35,Low
2013,NA,fernand,50,50,45,45,Low
2013,NA,gabrielle,55,50,50,45,Low
2013,NA,Humberto,80,80,80,75,Medi
2013,NA,Ingrid,75,75,70,65,Medi
2013,NA,jerry,45,40,40,40,Low
2013,NA,karen,55,55,55,50,Low
2013,NA,lorenzo,45,45,45,45,Low
2013,NA,melissa,55,55,55,55,Low
2013,NI,helen,55,55,55,55,Low
2013,NI,Lehar,75,75,75,75,Medi
2013,NI,Madi,65,65,65,65,Medi
2013,NI,PHAILIN,115,115,115,115,High
2013,NI,thirty,25,25,25,25,Low
2013,NI,three,30,30,30,30,Low
2013,NI,viyaru,45,45,45,45,Low
2013,SI,ANAIS,100,95,90,85,High
2013,SI,boldwin,57,55,50,45,Low
2013,SI,Claudia,95,90,90,85,Medi
2013,SI,Dumile,70,70,68,63,Medi
2013,SI,emang,35,35,32,30,Low
2013,SI,Felleng,90,90,90,85,Medi
2013,SI,Gino,75,75,70,70,Medi
2013,SI,Haruna,80,80,80,80,Medi
2013,SI,Imelda,80,80,75,70,Medi
2013,SI,jamala,40,37,37,35,Low
2013,SI,mitchell,45,45,45,45,Low
2013,SI,NARELLE,105,105,105,100,High
2013,SI,peta,45,40,35,35,Low
2013,SI,Rusty,90,90,85,85,Medi
2013,SI,Victoria,75,75,75,65,Medi
2013,SP,EVAN,100,100,100,100,High
2013,SP,freda,80,60,50,40,Low
2013,SP,Garry,80,80,80,80,Medi
2013,SP,haley,40,40,40,35,Low
2013,SP,oswald,35,35,30,30,Low
2013,SP,SANDRA,100,100,100,90,High
2013,SP,tim,50,50,50,50,Low
2013,SP,Zane,65,65,60,55,Medi
2013,WP,bebinca,40,40,40,40,Low
2013,WP,cimaron,40,40,40,35,Low
2013,WP,Danas,90,90,90,90,Medi
2013,WP,Fitow,75,75,75,75,Medi
2013,WP,FRANCISCO,105,105,105,105,High
2013,WP,HAIYAN,125,125,115,115,High
2013,WP,jebi,50,50,50,50,Low
2013,WP,kong-rey,55,55,55,50,Low
2013,WP,Krosa,75,75,75,70,Medi
2013,WP,leepi,40,40,40,40,Low
2013,WP,LEKIMA,115,115,115,115,High
2013,WP,Man-Yi,65,65,65,65,Medi
2013,WP,mangkhut,40,40,40,35,Low
2013,WP,Nari,75,75,75,75,Medi
2013,WP,pabuk,60,60,60,60,Low
2013,WP,rumbia,50,50,45,45,Low
2013,WP,sepat,40,40,40,40,Low
2013,WP,sonamu,50,50,50,50,Low
2013,WP,SOULIK,100,100,100,95,High
2013,WP,toraji,50,50,50,50,Low
2013,WP,trami,60,60,60,60,Low
2013,WP,USAGI,110,110,110,110,High
2013,WP,UTOR,105,95,90,85,High
2013,WP,Wipha,90,90,85,80,Medi
2013,WP,Wutip,65,65,65,65,Medi
2013,WP,yagi,45,45,45,45,Low
2014,EP,AMANDA,135,135,125,120,High
2014,EP,Ana,75,70,70,70,Medi
2014,EP,boris,40,35,35,30,Low
2014,EP,CRISTINA,130,125,110,105,High
2014,EP,douglas,45,45,40,40,Low
2014,EP,elida,45,45,45,45,Low
2014,EP,fausto,40,40,40,35,Low
2014,EP,Hernan,65,65,60,60,Medi
2014,EP,ISELLE,120,115,115,110,High
2014,EP,JULIO,105,100,100,95,High
2014,EP,Karina,75,75,70,70,Medi
2014,EP,Lowell,65,65,60,60,Medi
2014,EP,MARIE,140,135,130,130,High
2014,EP,NORBERT,110,100,95,90,High
2014,EP,ODILE,120,115,110,110,High
2014,EP,Polo,65,65,65,60,Medi
2014,EP,Rachel,75,75,75,70,Medi
2014,EP,SIMON,115,105,100,90,High
2014,EP,sixteen,30,30,30,30,Low
2014,EP,trudy,55,50,45,40,Low
2014,EP,VANCE,95,95,90,90,High
2014,EP,wali,40,40,35,35,Low
2014,NA,Arthur,85,85,85,85,Medi
2014,NA,Bertha,70,70,65,60,Medi
2014,NA,Cristobal,75,75,70,70,Medi
2014,NA,dolly,45,40,40,40,Low
2014,NA,EDOUARD,105,100,95,95,High
2014,NA,Fay,70,70,65,60,Medi
2014,NA,GONZALO,125,125,120,115,High
2014,NA,invest,35,35,35,30,Low
2014,NA,two,30,30,30,30,Low
2014,NI,five,30,30,30,30,Low
2014,NI,HUDHUD,100,100,100,100,High
2014,NI,nanauk,45,45,45,45,Low
2014,NI,NILOFAR,110,110,105,105,High
2014,NI,one,25,25,25,25,Low
2014,SI,AMARA,110,110,110,103,High
2014,SI,BEJISA,95,95,90,90,High
2014,SI,BRUCE,120,120,120,120,High
2014,SI,Christine,90,90,80,75,Medi
2014,SI,COLIN,110,105,95,95,High
2014,SI,deliwe,45,45,40,33,Low
2014,SI,edilson,57,55,55,50,Low
2014,SI,fobane,60,57,53,50,Low
2014,SI,GILLIAN,110,110,110,90,High
2014,SI,guito,60,57,55,52,Low
2014,SI,HELLEN,125,120,105,90,High
2014,SI,ivanoe,47,45,45,45,Low
2014,SI,Jack,75,75,70,65,Medi
2014,SI,noname,55,55,55,50,Low
2014,SI,one,35,33,32,30,Low
2014,SP,dylan,60,55,55,50,Low
2014,SP,edna,50,50,45,45,Low
2014,SP,fletcher,35,35,35,35,Low
2014,SP,hadi,40,40,40,35,Low
2014,SP,IAN,110,110,110,105,High
2014,SP,ITA,120,120,110,110,High
2014,SP,june,45,40,40,40,Low
2014,SP,kofi,55,50,50,50,Low
2014,SP,Lusi,80,70,70,65,Medi
2014,SP,mike,50,50,50,50,Low
2014,WP,Faxai,65,65,60,60,Medi
2014,WP,fengshen,60,60,60,60,Low
2014,WP,fung-wong,45,45,45,45,Low
2014,WP,hagibis,40,40,35,35,Low
2014,WP,HAGUPIT,115,115,115,110,High
2014,WP,HALONG,105,105,105,105,High
2014,WP,jangmi,40,35,35,35,Low
2014,WP,kajiki,35,35,35,35,Low
2014,WP,Kalmaegi,75,75,70,70,Medi
2014,WP,kammuri,50,50,50,50,Low
2014,WP,lingling,35,35,35,35,Low
2014,WP,Matmo,70,70,70,70,Medi
2014,WP,mitag,40,40,40,35,Low
2014,WP,nakri,55,55,55,50,Low
2014,WP,NEOGURI,100,100,95,95,High
2014,WP,NURI,110,110,110,110,High
2014,WP,PHANFONE,95,95,95,95,High
2014,WP,Rammasun,90,90,85,85,Medi
2014,WP,sinlaku,45,45,45,45,Low
2014,WP,tapah,50,50,50,50,Low
2014,WP,VONGFONG,115,115,115,115,High
2015,EP,ANDRES,125,125,120,115,High
2015,EP,BLANCA,125,120,115,115,High
2015,EP,Carlos,80,75,75,75,Medi
2015,EP,DOLORES,115,110,105,95,High
2015,EP,eight,30,30,30,30,Low
2015,EP,ela,40,40,40,35,Low
2015,EP,eleven,30,30,30,30,Low
2015,EP,enrique,45,45,45,40,Low
2015,EP,felicia,35,35,30,30,Low
2015,EP,GUILLERMO,95,90,90,90,High
2015,EP,HILDA,125,120,115,110,High
2015,EP,Ignacio,80,75,65,55,Medi
2015,EP,JIMENA,135,130,130,130,High
2015,EP,kevin,50,45,45,45,Low
2015,EP,LINDA,110,110,105,90,High
2015,EP,malia,45,40,40,40,Low
2015,EP,Marty,70,65,65,60,Medi
2015,EP,niala,55,50,50,45,Low
2015,EP,nine,30,30,30,30,Low
2015,EP,nora,60,60,60,55,Low
2015,EP,Oho,95,90,90,80,Medi
2015,EP,OLAF,130,130,130,125,High
2015,EP,PATRICIA,185,180,180,150,High
2015,EP,rick,35,35,35,35,Low
2015,EP,SANDRA,130,120,115,110,High
2015,EP,sixteen,30,30,30,30,Low
2015,NA,ana,50,50,50,45,Low
2015,NA,bill,50,50,50,45,Low
2015,NA,claudette,45,45,45,45,Low
2015,NA,DANNY,110,105,95,95,High
2015,NA,erika,45,45,45,45,Low
2015,NA,Fred,75,70,70,65,Medi
2015,NA,grace,50,45,45,45,Low
2015,NA,henri,45,45,45,40,Low
2015,NA,ida,45,45,45,40,Low
2015,NA,JOAQUIN,135,130,120,120,High
2015,NA,Kate,75,70,65,65,Medi
2015,NA,nine,30,30,25,25,Low
2015,NI,ashobaa,45,45,45,45,Low
2015,NI,CHAPALA,115,115,115,115,High
2015,NI,komen,40,40,35,35,Low
2015,NI,MEGH,95,95,90,90,High
2015,NI,three,30,30,30,30,Low
2015,SI,adjali,60,57,55,53,Low
2015,SI,BANSI,120,115,115,110,High
2015,SI,chedza,57,50,45,45,Low
2015,SI,diamondra,45,45,45,45,Low
2015,SI,EUNICE,125,120,120,120,High
2015,SI,fundi,55,50,48,40,Low
2015,SI,glenda,50,50,50,50,Low
2015,SI,haliba,45,45,45,45,Low
2015,SI,Ikola,95,90,90,80,Medi
2015,SI,Joalane,75,75,70,70,Medi
2015,SI,Kate,90,90,90,90,Medi
2015,SI,Olwyn,75,75,70,65,Medi
2015,SI,QUANG,100,95,90,80,High
2015,SI,two,32,32,30,30,Low
2015,SP,MARCIA,110,110,105,100,High
2015,SP,Nathan,90,85,75,75,Medi
2015,SP,niko,55,50,45,45,Low
2015,SP,Ola,80,80,75,70,Medi
2015,SP,PAM,135,135,135,135,High
2015,SP,raquel,35,35,35,35,Low
2015,SP,reuben,40,40,40,35,Low
2015,SP,solo,55,55,55,50,Low
2015,WP,ATSANI,100,100,100,100,High
2015,WP,bavi,45,45,45,45,Low
2015,WP,CHAMPI,95,95,95,90,High
2015,WP,Chan-Hom,90,90,90,90,Medi
2015,WP,choi-wan,60,60,60,55,Low
2015,WP,DOLPHIN,100,100,100,95,High
2015,WP,DUJUAN,110,110,110,110,High
2015,WP,etau,50,50,50,50,Low
2015,WP,GONI,100,100,100,100,High
2015,WP,haishen,35,35,35,35,Low
2015,WP,Halola,80,80,80,80,Medi
2015,WP,Higos,90,80,80,70,Medi
2015,WP,IN-FA,95,95,90,90,High
2015,WP,Kilo,80,80,80,80,Medi
2015,WP,KOPPU,100,95,95,90,High
2015,WP,Krovanh,85,85,85,80,Medi
2015,WP,kujira,45,45,45,45,Low
2015,WP,linfa,50,50,50,50,Low
2015,WP,MAYSAK,105,105,105,105,High
2015,WP,mekkhala,60,60,60,50,Low
2015,WP,Melor,95,95,85,85,Medi
2015,WP,molave,45,45,45,45,Low
2015,WP,Mujigae,85,85,75,70,Medi
2015,WP,NANGKA,100,100,100,100,High
2015,WP,NOUL,110,110,105,100,High
2015,WP,SOUDELOR,115,115,115,105,High
2015,WP,vamco,35,35,35,35,Low
2016,EP,agatha,45,45,40,40,Low
2016,EP,BLAS,120,115,110,110,High
2016,EP,Celia,85,85,85,80,Medi
2016,EP,DARBY,105,100,100,95,High
2016,EP,estelle,60,60,60,60,Low
2016,EP,Frank,75,75,70,65,Medi
2016,EP,GEORGETTE,115,110,105,100,High
2016,EP,howard,50,50,50,45,Low
2016,EP,ivette,50,50,45,45,Low
2016,EP,javier,55,50,50,45,Low
2016,EP,kay,45,45,45,45,Low
2016,EP,LESTER,125,120,120,115,High
2016,EP,madeline,50,50,45,45,Low
2016,EP,Newton,80,75,75,75,Medi
2016,EP,one,30,30,30,30,Low
2016,EP,ORLENE,95,95,90,85,High
2016,EP,otto,60,55,50,45,Low
2016,EP,Paine,80,75,70,70,Medi
2016,EP,Pali,85,85,80,80,Medi
2016,EP,roslyn,45,45,45,40,Low
2016,EP,SEYMOUR,130,130,125,115,High
2016,EP,tina,35,35,35,35,Low
2016,EP,Ulika,65,65,60,55,Medi
2016,NA,Alex,75,75,70,70,Medi
2016,NA,bonnie,40,40,35,35,Low
2016,NA,colin,50,50,50,50,Low
2016,NA,danielle,40,35,35,35,Low
2016,NA,Earl,75,75,70,65,Medi
2016,NA,eight,30,30,30,30,Low
2016,NA,fiona,45,45,45,45,Low
2016,NA,GASTON,105,105,105,100,High
2016,NA,Hermine,70,70,65,65,Medi
2016,NA,ian,55,55,55,50,Low
2016,NA,julia,45,45,40,40,Low
2016,NA,karl,60,60,60,55,Low
2016,NA,lisa,45,45,45,45,Low
2016,NA,MATTHEW,145,140,135,135,High
2016,NA,NICOLE,120,115,110,105,High
2016,NA,OTTO,100,100,95,90,High
2016,NI,kyant,40,40,40,40,Low
2016,NI,nada,40,40,40,40,Low
2016,NI,roanu,45,45,45,45,Low
2016,NI,two,25,25,25,25,Low
2016,NI,Vardah,70,70,70,70,Medi
2016,SI,annabelle,55,55,50,50,Low
2016,SI,bohale,35,35,35,35,Low
2016,SI,corentin,60,60,57,57,Low
2016,SI,daya,38,37,35,35,Low
2016,SI,EMERAUDE,110,105,90,85,High
2016,SI,FANTALA,135,135,135,125,High
2016,SI,noname,30,30,25,25,Low
2016,SI,seventeen,45,42,40,40,Low
2016,SI,stan,55,50,50,50,Low
2016,SI,URIAH,110,105,95,85,High
2016,SP,Amos,80,80,80,80,Medi
2016,SP,sixteen,30,30,25,25,Low
2016,SP,tatiana,50,50,50,50,Low
2016,SP,tuni,40,40,40,40,Low
2016,SP,ULA,100,100,100,100,High
2016,SP,Victor,80,80,80,75,Medi
2016,SP,WINSTON,150,150,150,145,High
2016,SP,yalo,40,40,40,40,Low
2016,SP,Zena,70,70,65,65,Medi
2016,WP,aere,60,55,55,50,Low
2016,WP,CHABA,115,115,115,110,High
2016,WP,chanthu,55,55,55,55,Low
2016,WP,conson,45,45,45,45,Low
2016,WP,dianmu,40,40,40,35,Low
2016,WP,HAIMA,115,115,115,110,High
2016,WP,kompasu,35,35,35,35,Low
2016,WP,Lionrock,90,90,90,85,Medi
2016,WP,lupit,40,40,40,35,Low
2016,WP,ma-on,35,35,35,35,Low
2016,WP,MALAKAS,95,95,95,95,High
2016,WP,Meari,75,75,75,75,Medi
2016,WP,Megi,85,85,80,80,Medi
2016,WP,MERANTI,120,115,115,115,High
2016,WP,Mindulle,65,65,65,65,Medi
2016,WP,mirinae,55,45,45,40,Low
2016,WP,Namtheun,70,70,70,70,Medi
2016,WP,NEPARTAK,110,110,110,110,High
2016,WP,nida,60,60,55,55,Low
2016,WP,NOCK-TEN,105,105,105,105,High
2016,WP,omais,60,60,60,60,Low
2016,WP,Sarika,95,85,80,75,Medi
2016,WP,SONGDA,100,100,95,95,High
2016,WP,tokage,50,45,45,45,Low
