ID,shape,color,area,conv
1362,square,black,29,0
1363,square,black,30,1
1364,square,black,55,1
1365,square,black,22,0
1366,square,black,42,1
1367,square,black,33,0
1368,square,black,43,1
1369,square,black,55,1
1370,square,black,44,1
1371,square,black,32,1
1372,square,black,38,0
1373,square,black,41,0
1374,square,black,45,1
1375,square,black,30,1
1376,square,black,54,1
1377,square,black,13,0
1378,square,black,33,0
1379,square,black,30,1
1380,square,black,11,0
1381,square,black,55,0
1382,square,black,60,1
1383,square,black,59,0
1384,square,black,51,0
1385,square,black,14,1
1386,square,black,56,1
1387,square,black,13,0
1388,square,black,29,0
1389,square,black,72,1
1390,square,black,32,0
1391,square,black,71,1
1392,square,black,32,1
1393,square,black,55,0
1394,square,black,18,0
1395,square,black,28,1
1396,square,black,42,0
1397,square,black,41,1
1398,square,black,26,1
1399,square,black,12,0
1400,square,black,39,1
1401,square,black,30,1
1402,square,black,44,1
1403,square,black,54,1
1404,square,black,14,0
1405,square,black,45,0
1406,square,black,32,1
1407,square,black,40,1
1408,square,black,3,0
1409,square,black,54,0
1410,square,black,26,0
1411,square,black,47,1
1412,square,black,58,0
1413,square,black,29,0
1414,square,black,26,0
1415,square,black,25,0
1416,square,black,37,1
1417,square,black,10,1
1418,square,black,36,1
1419,square,black,29,1
1420,square,black,29,1
1421,square,black,35,1
1422,square,black,48,0
1423,square,black,57,0
1424,square,black,36,1
1425,square,black,40,1
1426,square,black,30,1
1427,square,black,42,1
1428,square,black,49,1
1429,square,black,3,0
1430,square,black,3,0
1431,square,black,41,1
1432,square,black,34,0
1433,square,black,46,0
1434,square,black,37,0
1435,square,black,26,1
1436,square,black,42,1
1437,square,black,56,1
1438,square,black,21,1
1439,square,black,35,1
1440,square,black,22,0
1441,square,black,13,0
1442,square,black,63,1
1443,square,black,20,1
1444,square,black,34,1
1445,square,black,68,1
1446,square,black,53,1
1447,square,black,55,1
1448,square,black,22,1
1449,square,black,81,1
1450,square,black,46,0
1451,square,black,3,0
1452,square,black,29,1
1453,square,black,19,0
1454,square,black,30,1
1455,square,black,57,0
1456,square,black,63,1
1457,square,black,45,1
1458,square,black,19,0
1459,square,black,21,1
1460,square,black,63,1
1461,square,black,37,0
1462,square,black,41,1
1463,square,black,3,0
1464,square,black,34,1
1465,square,black,27,1
1466,square,black,46,1
1467,square,black,3,0
1468,square,black,62,0
1469,square,black,27,0
1470,square,black,54,1
1471,square,black,37,1
1472,square,black,3,0
1473,square,black,3,0
1474,square,black,23,0
1475,square,black,30,1
1476,square,black,16,0
1477,square,black,3,1
1478,square,black,52,1
1479,square,black,32,1
1480,square,black,47,0
1481,square,black,42,0
1482,square,black,47,0
1483,square,black,66,0
1484,square,black,41,1
1485,square,black,3,0
1486,square,black,3,0
1487,square,black,26,1
1488,square,black,63,0
1489,square,black,42,1
1490,square,black,27,1
1491,square,black,29,0
1492,square,black,38,1
1493,square,black,29,0
1494,square,black,27,0
1495,square,black,25,0
1496,square,black,23,0
1497,square,black,67,0
1498,square,black,53,0
1499,square,black,50,1
1500,square,black,30,1
1501,square,black,22,1
1502,square,black,7,0
1503,square,black,67,0
1504,square,black,37,1
1505,square,black,64,1
1506,square,black,10,1
1507,square,black,44,1
1508,square,black,77,0
1509,square,black,32,0
1510,square,black,75,1
1511,square,black,13,0
1512,square,black,10,1
1513,square,black,57,0
1514,square,black,3,0
1515,square,black,23,0
1516,square,black,3,0
1517,square,black,31,0
1518,square,black,20,1
1519,square,black,26,1
1520,square,black,48,1
1521,square,black,33,1
1522,square,black,3,1
1523,square,black,8,0
1524,square,black,21,0
1525,square,black,33,1
1526,square,black,5,0
1527,square,black,72,1
1528,square,black,38,1
1529,square,black,58,1
1530,square,black,3,0
1531,square,black,22,0
1532,square,black,39,1
1533,square,black,64,1
1534,square,black,48,1
1535,square,black,64,1
1536,square,black,53,0
1537,square,black,64,0
1538,square,black,89,0
1539,square,black,38,0
1540,square,black,45,1
1541,square,black,41,0
1542,square,black,22,1
1543,square,black,3,0
1544,square,black,64,0
1545,square,black,11,0
1546,square,black,3,0
1547,square,black,41,1
1548,square,black,43,0
1549,square,black,32,1
1550,square,black,20,0
1551,square,black,59,1
1552,square,black,13,0
1553,square,black,40,1
1554,square,black,46,1
1555,square,black,28,0
1556,square,black,37,0
1557,square,black,10,0
1558,square,black,43,1
1559,square,black,6,0
1560,square,black,63,1
1561,square,black,21,1
1562,square,black,61,0
1563,square,black,35,0
1564,square,black,19,1
1565,square,black,39,1
1566,square,black,46,1
1567,square,black,24,0
1568,square,black,43,1
1569,square,black,30,1
1570,square,black,49,1
1571,square,black,60,1
1572,square,black,33,1
1573,square,black,16,1
1574,square,black,52,1
1575,square,black,37,1
1576,square,black,22,1
1577,square,black,51,0
1578,square,black,37,0
1579,square,black,39,1
1580,square,black,3,0
1581,square,black,27,1
1582,square,black,59,0
1583,square,black,34,0
1584,square,black,45,0
1585,square,black,68,1
1586,square,black,11,0
1587,square,black,13,1
1588,square,black,36,1
1589,square,black,45,1
1590,square,black,39,0
1591,square,black,50,1
1592,square,black,43,1
1593,square,black,61,1
1594,square,black,47,1
1595,square,black,55,1
1596,square,black,11,1
1597,square,black,75,0
1598,square,black,49,1
1599,square,black,47,0
1600,square,black,57,1
1601,square,black,22,1
1602,square,black,45,0
1603,square,black,33,1
1604,square,black,3,1
1605,square,black,40,0
1606,square,black,58,1
1607,square,black,15,0
1608,square,black,3,0
1609,square,black,18,0
1610,square,black,47,1
1611,square,black,18,0
1612,square,black,39,1
1613,square,black,13,1
1614,square,black,27,1
1615,square,black,23,0
1616,square,black,3,0
1617,square,black,20,0
1618,square,black,15,1
1619,square,black,49,0
1620,square,black,24,0
1621,square,black,39,0
1622,square,black,9,0
1623,square,black,16,1
1624,square,black,3,0
1625,square,black,61,1
1626,square,black,17,1
1627,square,black,21,0
1628,square,black,27,0
1629,square,black,69,0
1630,square,black,71,1
1631,square,black,62,0
1632,square,black,22,1
1633,square,black,6,0
1634,square,black,26,1
1635,square,black,51,0
1636,square,black,55,1
1637,square,black,56,0
1638,square,black,61,1
1639,square,black,3,0
1640,square,black,33,0
1641,square,black,28,1
1642,square,black,6,0
1643,square,black,38,1
1644,square,black,26,1
1645,square,black,9,1
1646,square,black,20,0
1647,square,black,29,1
1648,square,black,4,0
1649,square,black,52,0
1650,square,black,3,0
1651,square,black,41,1
1652,square,black,11,0
1653,square,black,15,1
1654,square,black,29,1
1655,square,black,16,0
1656,square,black,46,1
1657,square,black,40,1
1658,square,black,59,1
1659,square,black,48,0
1660,square,black,8,0
1661,square,black,24,0
1662,square,black,27,0
1663,square,black,24,0
1664,square,black,38,1
1665,square,black,31,1
1666,square,black,39,1
1667,square,black,59,1
1668,square,black,27,0
1669,square,black,30,1
1670,square,black,27,0
1671,square,black,24,0
1672,square,black,17,0
1673,square,black,36,1
1674,square,black,57,1
1675,square,black,59,0
1676,square,black,3,1
1677,square,black,28,1
1678,square,black,3,0
1679,square,black,37,1
1680,square,black,32,1
1681,square,black,35,1
1682,square,black,50,1
1683,square,black,40,0
1684,square,black,27,0
1685,square,black,60,0
1686,square,black,31,0
1687,square,black,3,0
1688,square,black,50,0
1689,square,black,13,0
1690,square,black,30,1
1691,square,black,32,1
1692,square,black,62,0
1693,square,black,50,1
1694,square,black,16,0
1695,square,black,40,0
1696,square,black,50,1
1697,square,black,18,0
1698,square,black,39,1
1699,square,black,54,1
1700,square,black,49,0
1701,square,black,18,1
1702,square,black,40,1
1703,square,black,29,1
1704,square,black,52,0
1705,square,black,14,1
1706,square,black,45,0
1707,square,black,43,1
1708,square,black,41,1
1709,square,black,44,1
1710,square,black,28,1
1711,square,black,44,0
1712,square,black,46,0
1713,square,black,3,0
1714,square,black,20,0
1715,square,black,9,0
1716,square,black,40,1
1717,square,black,28,0
1718,square,black,27,1
1719,square,black,26,1
1720,square,black,31,0
1721,square,black,26,1
1722,square,black,56,1
1723,square,black,51,1
1724,square,black,36,0
1725,square,black,27,0
1726,square,black,23,1
1727,square,black,46,1
1728,square,black,27,1
1729,square,black,28,1
1730,square,black,56,0
1731,square,black,70,1
1732,square,black,72,1
1733,square,black,47,1
1734,square,black,37,1
1735,square,black,36,1
1736,square,black,26,1
1737,square,black,35,0
1738,square,black,51,0
1739,square,black,16,0
1740,square,black,22,1
1741,square,black,27,1
1742,square,black,82,1
1743,square,black,49,0
1744,square,black,46,1
1745,square,black,89,1
1746,square,black,48,1
1747,square,black,73,0
1748,square,black,56,1
1749,square,black,23,1
1750,square,black,26,1
1751,square,black,43,0
1752,square,black,28,1
1753,square,black,30,0
1754,square,black,59,0
1755,square,black,30,1
1756,square,black,39,1
1757,square,black,61,0
1758,square,black,4,0
1759,square,black,77,1
1760,square,black,57,1
1761,square,black,53,1
1762,square,black,49,0
1763,square,black,3,0
1764,square,black,50,1
1765,square,black,18,0
1766,square,black,11,0
1767,square,black,87,1
1768,square,black,27,1
1769,square,black,18,0
1770,square,black,27,1
1771,square,black,52,0
1772,square,black,30,1
1773,square,black,24,0
1774,square,black,59,1
1775,square,black,35,0
1776,square,black,57,0
1777,square,black,27,1
1778,square,black,44,0
1779,square,black,3,0
1780,square,black,26,1
1781,square,black,18,0
1782,square,black,32,1
1783,square,black,33,1
1784,square,black,3,0
1785,square,black,26,1
1786,square,black,66,1
1787,square,black,48,0
1788,square,black,26,1
1789,square,black,36,0
1790,square,black,21,0
1791,square,black,32,1
1792,square,black,57,1
1793,square,black,27,0
1794,square,black,18,1
1795,square,black,61,1
1796,square,black,34,0
1797,square,black,20,1
1798,square,black,29,0
1799,square,black,42,1
1800,square,black,41,1
1801,square,black,55,1
1802,square,black,3,0
1803,square,black,55,1
1804,square,black,12,1
1805,square,black,21,0
1806,square,black,41,1
1807,square,black,72,1
1808,square,black,13,0
1809,square,black,51,0
1810,square,black,28,1
1811,square,black,44,0
1812,square,black,54,0
1813,square,black,39,1
1814,square,black,48,1
1815,square,black,18,1
1816,square,black,39,1
1817,square,black,61,1
1818,square,black,37,0
1819,square,black,69,0
1820,square,black,15,0
1821,square,black,21,1
1822,square,black,55,1
1823,square,black,27,0
1824,square,black,23,0
1825,square,black,75,1
1826,square,black,36,0
1827,square,black,25,1
1828,square,black,7,0
1829,square,black,25,1
1830,square,black,10,0
1831,square,black,102,1
1832,square,black,24,0
1833,square,black,35,0
1834,square,black,45,1
1835,square,black,29,0
1836,square,black,47,1
1837,square,black,20,1
1838,square,black,16,0
1839,square,black,6,0
1840,square,black,48,1
1841,square,black,57,0
1842,square,black,17,1
1843,square,black,58,0
1844,square,black,37,1
1845,square,black,27,1
1846,square,black,39,1
1847,square,black,30,1
1848,square,black,55,0
1849,square,black,46,1
1850,square,black,6,0
1851,square,black,37,1
1852,square,black,33,1
1853,square,black,39,1
1854,square,black,22,0
1855,square,black,46,0
1856,square,black,36,0
1857,square,black,44,1
1858,square,black,20,0
1859,square,black,54,1
1860,square,black,24,1
1861,square,black,39,1
1862,square,black,38,0
1863,square,black,23,1
1864,square,black,86,1
1865,square,black,16,0
1866,square,black,66,1
1867,square,black,23,1
1868,square,black,41,1
1869,square,black,33,1
1870,square,black,40,1
1871,square,black,25,1
1872,square,black,3,0
1873,square,black,35,1
1874,square,black,23,0
1875,square,black,22,1
1876,square,black,46,0
1877,square,black,8,0
1878,square,black,28,0
1879,square,black,44,1
1880,square,black,28,0
1881,square,black,30,1
1882,square,black,3,0
1883,square,black,76,1
1884,square,black,27,0
1885,square,black,45,1
1886,square,black,54,0
1887,square,black,39,1
1888,square,black,38,1
1889,square,black,44,1
1890,square,black,3,0
1891,square,black,53,0
1892,square,black,94,1
1893,square,black,53,1
1894,square,black,3,0
1895,square,black,44,1
1896,square,black,54,0
1897,square,black,38,1
1898,square,black,39,1
1899,square,black,47,0
1900,square,black,56,1
1901,square,black,19,0
1902,square,black,45,0
1903,square,black,20,0
1904,square,black,3,0
1905,square,black,35,1
1906,square,black,68,1
1907,square,black,22,1
1908,square,black,3,0
1909,square,black,62,0
1910,square,black,48,1
1911,square,black,21,1
1912,square,black,49,0
1913,square,black,30,1
1914,square,black,11,0
1915,square,black,24,1
1916,square,black,14,0
1917,square,black,43,1
1918,square,black,3,0
1919,square,black,48,1
1920,square,black,3,0
1921,square,black,3,1
1922,square,black,18,0
1923,square,black,21,0
1924,square,black,56,1
1925,square,black,73,1
1926,square,black,43,0
1927,square,black,3,0
1928,square,black,37,0
1929,square,black,19,1
