都市,年,月,日,季節,天気,気温,風速,降水量
札幌,2013,5,24,春,快晴,10,4.7,0
札幌,2013,5,25,春,曇,13.3,2.7,0
札幌,2013,5,26,春,快晴,16.4,4.8,0
札幌,2013,5,27,春,薄曇,19.6,2.8,0
札幌,2013,5,28,春,薄曇,20,5.6,0
札幌,2013,5,29,春,曇,15.3,7.6,0
札幌,2013,5,30,春,晴,16.9,4.9,1.5
札幌,2013,5,31,春,快晴,20.7,2.8,0
札幌,2013,6,1,夏,快晴,20,3.1,0
札幌,2013,6,2,夏,晴,16.6,3.4,0
札幌,2013,6,3,夏,曇,13.3,5.2,0.5
札幌,2013,6,4,夏,快晴,13,5,0
札幌,2013,6,5,夏,晴,13.2,2.6,0
札幌,2013,6,6,夏,晴,14.8,2.5,0
札幌,2013,6,7,夏,快晴,18.1,2,0
札幌,2013,6,8,夏,晴,19.5,2.5,0
札幌,2013,6,9,夏,快晴,17.1,3.6,0
札幌,2013,6,10,夏,快晴,18.4,2.4,0
札幌,2013,6,11,夏,快晴,20,3.7,0
札幌,2013,6,12,夏,快晴,18.8,5.7,0
札幌,2013,6,13,夏,快晴,20.8,5.6,0
札幌,2013,6,14,夏,雨,20.6,1.4,4
札幌,2013,6,15,夏,晴,20,2.7,30.5
札幌,2013,6,16,夏,曇,19.8,2.1,0
札幌,2013,6,17,夏,曇,18.9,4.8,8.5
札幌,2013,6,18,夏,曇,18.5,3.8,1.5
札幌,2013,6,19,夏,曇,18.3,2.7,0
札幌,2013,6,20,夏,曇,15.9,5,0
札幌,2013,6,21,夏,曇,15,2.1,0
札幌,2013,6,22,夏,霧雨,14.8,2,1.5
札幌,2013,6,23,夏,薄曇,18.6,2.1,0
札幌,2013,6,24,夏,晴,19.8,2.7,0
札幌,2013,6,25,夏,晴,20.2,2.2,0
札幌,2013,6,26,夏,晴,18.8,2.6,0
札幌,2013,6,27,夏,雨,15.3,2.1,15.5
札幌,2013,6,28,夏,晴,15.6,3.3,0
札幌,2013,6,29,夏,快晴,16.4,3.2,0
札幌,2013,6,30,夏,快晴,18.9,3.6,0
札幌,2013,7,1,夏,晴,21.9,2.9,0
札幌,2013,7,2,夏,快晴,22.5,4.7,0
札幌,2013,7,3,夏,雨,18.9,11.1,1.5
札幌,2013,7,4,夏,晴,21.1,6.4,4.5
札幌,2013,7,5,夏,曇,22.3,4,0
札幌,2013,7,6,夏,曇,23.2,1.6,0
札幌,2013,7,7,夏,晴,23.9,2.2,0
札幌,2013,7,8,夏,晴,24.5,2.7,0
札幌,2013,7,9,夏,曇,26.1,2.7,0
札幌,2013,7,10,夏,曇,23.1,2.8,12.5
札幌,2013,7,11,夏,曇,22.3,1.8,0
札幌,2013,7,12,夏,曇,21.8,1.8,0
札幌,2013,7,13,夏,晴,22.6,2.2,0
札幌,2013,7,14,夏,薄曇,22.4,2.5,0
札幌,2013,7,15,夏,快晴,22.8,2.8,0
札幌,2013,7,16,夏,曇,22.4,2.5,0
札幌,2013,7,17,夏,晴,20.7,5,0
札幌,2013,7,18,夏,晴,20.6,4.5,0
札幌,2013,7,19,夏,晴,21,2.3,0
札幌,2013,7,20,夏,快晴,22.1,2.2,0
札幌,2013,7,21,夏,快晴,23,3.1,0
札幌,2013,7,22,夏,曇,21.9,4.1,0
札幌,2013,7,23,夏,快晴,24,2.7,0
札幌,2013,7,24,夏,薄曇,22.7,6.3,0
札幌,2013,7,25,夏,雨,18.7,7.5,5.5
札幌,2013,7,26,夏,晴,22.2,7.5,0
札幌,2013,7,27,夏,曇,21.6,7.2,11.5
札幌,2013,7,28,夏,曇,22.2,4.9,4
札幌,2013,7,29,夏,曇,23.1,4.1,15
札幌,2013,7,30,夏,薄曇,25.3,3.9,0
札幌,2013,7,31,夏,曇,25.1,3,0
札幌,2013,8,1,夏,曇,23.1,2.2,0
札幌,2013,8,2,夏,晴,21.4,3.3,0
札幌,2013,8,3,夏,曇,20.8,3.2,0
札幌,2013,8,4,夏,晴,22,2.2,0
札幌,2013,8,5,夏,薄曇,23.2,5.6,0
札幌,2013,8,6,夏,曇,26.3,4.3,0
札幌,2013,8,7,夏,晴,25.5,2.4,0
札幌,2013,8,8,夏,曇,25.9,2.2,0
札幌,2013,8,9,夏,曇,23.2,6.2,27
札幌,2013,8,10,夏,雨,23.9,4.4,0
札幌,2013,8,11,夏,曇,24.2,2.4,0
札幌,2013,8,12,夏,晴,24.1,2,7
札幌,2013,8,13,夏,曇,23.4,3,1
札幌,2013,8,14,夏,曇,24.6,5.1,0
札幌,2013,8,15,夏,晴,25.7,5.8,0
札幌,2013,8,16,夏,曇,26.7,4.4,0
札幌,2013,8,17,夏,雨,25.1,5,4.5
札幌,2013,8,18,夏,晴,26,3.6,15
札幌,2013,8,19,夏,晴,25.9,1.9,1
札幌,2013,8,20,夏,雷,23.5,2.2,16
札幌,2013,8,21,夏,雨,22.1,2.1,2
札幌,2013,8,22,夏,曇,23.1,2.1,0
札幌,2013,8,23,夏,薄曇,23.7,3.2,0
札幌,2013,8,24,夏,曇,21.6,2.5,11
札幌,2013,8,25,夏,雷,21.3,2.9,39.5
札幌,2013,8,26,夏,雨,21,5,0.5
札幌,2013,8,27,夏,雷,20,3,21.5
札幌,2013,8,28,夏,晴,19.9,4.8,14
札幌,2013,8,29,夏,曇,20.1,2.3,2
札幌,2013,8,30,夏,曇,19.3,3.7,18
札幌,2013,8,31,夏,雨,19.1,3.7,3.5
札幌,2013,9,1,秋,曇,19.8,2.9,1
札幌,2013,9,2,秋,雨,20.2,4.8,0
札幌,2013,9,3,秋,曇,20.6,2.2,4.5
札幌,2013,9,4,秋,雨,21.3,2.3,43
札幌,2013,9,5,秋,晴,22.4,3.9,5
札幌,2013,9,6,秋,曇,18.2,2.8,4
札幌,2013,9,7,秋,曇,19,2,0
札幌,2013,9,8,秋,曇,20,2.2,0
札幌,2013,9,9,秋,曇,19.9,2.6,0
札幌,2013,9,10,秋,晴,20.5,1.7,0
札幌,2013,9,11,秋,曇,21.2,3.6,0
札幌,2013,9,12,秋,曇,21.5,1.7,0
札幌,2013,9,13,秋,薄曇,21.2,3.9,0
札幌,2013,9,14,秋,曇,23.4,3.5,15
札幌,2013,9,15,秋,雨,21.9,3.4,29
札幌,2013,9,16,秋,雨,17.9,2.9,32
札幌,2013,9,17,秋,晴,19.2,4.1,0
札幌,2013,9,18,秋,晴,17.6,3.5,0
札幌,2013,9,19,秋,曇,17.3,2.1,0
札幌,2013,9,20,秋,曇,19.5,4.4,0
札幌,2013,9,21,秋,薄曇,19.6,3.6,0
札幌,2013,9,22,秋,晴,16.7,4.2,0
札幌,2013,9,23,秋,晴,16.1,4.3,0
札幌,2013,9,24,秋,曇,18.4,3.7,4.5
札幌,2013,9,25,秋,雨,14.6,3.2,26
札幌,2013,9,26,秋,晴,12.8,2.9,0
札幌,2013,9,27,秋,晴,12.8,1.6,0
札幌,2013,9,28,秋,晴,15.5,4,0
札幌,2013,9,29,秋,薄曇,18.5,5.1,0
札幌,2013,9,30,秋,雨,17,3.3,9
札幌,2013,10,1,秋,雨,16.9,2.4,3
札幌,2013,10,2,秋,晴,19.6,3.5,0
札幌,2013,10,3,秋,曇,16.3,3.4,0
札幌,2013,10,4,秋,曇,13.5,2.4,0
札幌,2013,10,5,秋,薄曇,16.3,3.9,0
札幌,2013,10,6,秋,薄曇,16,2,0
札幌,2013,10,7,秋,快晴,17.4,5.5,0
札幌,2013,10,8,秋,薄曇,17.1,3.6,0
札幌,2013,10,9,秋,雨,12.8,1.7,1
札幌,2013,10,10,秋,快晴,14.8,1.9,0
札幌,2013,10,11,秋,雨,17,5.1,21
札幌,2013,10,12,秋,晴,16.2,5,0.5
札幌,2013,10,13,秋,雨,12.1,4.7,3
札幌,2013,10,14,秋,薄曇,14,3.6,0
札幌,2013,10,15,秋,曇,12.3,4.7,1
札幌,2013,10,16,秋,雨,6.9,4.7,35
札幌,2013,10,17,秋,晴,8.2,2.4,10
札幌,2013,10,18,秋,晴,9.7,2.4,0
札幌,2013,10,19,秋,快晴,9.6,1.7,0
札幌,2013,10,20,秋,雨,11.4,3,1.5
札幌,2013,10,21,秋,晴,12.6,1.8,3.5
札幌,2013,10,22,秋,晴,11.7,1.8,0
札幌,2013,10,23,秋,晴,11.4,2.6,0
札幌,2013,10,24,秋,曇,11.6,3.9,0
札幌,2013,10,25,秋,雨,13,6.3,17.5
札幌,2013,10,26,秋,曇,11,4.6,3.5
札幌,2013,10,27,秋,雨,8.6,6.4,27
札幌,2013,10,28,秋,晴,8.5,2.2,3.5
札幌,2013,10,29,秋,曇,11.1,2.7,0
札幌,2013,10,30,秋,薄曇,12,2.3,0
札幌,2013,10,31,秋,晴,11.2,2.5,0
札幌,2013,11,1,秋,晴,10.1,4.4,0
札幌,2013,11,2,秋,薄曇,9.9,1.9,0
札幌,2013,11,3,秋,晴,11.4,2.2,0
札幌,2013,11,4,秋,晴,9.1,2.4,1.5
札幌,2013,11,5,秋,晴,9.9,1.5,0.5
札幌,2013,11,6,秋,曇,12.1,4.1,0.5
札幌,2013,11,7,秋,曇,12.6,3.4,5.5
札幌,2013,11,8,秋,みぞれ,5,6.2,41.5
札幌,2013,11,9,秋,晴,6.5,4.1,0
札幌,2013,11,10,秋,雨,6.7,6.4,15
札幌,2013,11,11,秋,晴,0.3,2.6,4
札幌,2013,11,12,秋,晴,0.8,2.3,0
札幌,2013,11,13,秋,晴,1.6,2.4,0.5
札幌,2013,11,14,秋,曇,5,2.5,0
札幌,2013,11,15,秋,雨,8.3,4,0.5
札幌,2013,11,16,秋,晴,6.5,1.3,0
札幌,2013,11,17,秋,快晴,5.4,2.8,0
札幌,2013,11,18,秋,晴,8.6,3.6,0.5
札幌,2013,11,19,秋,曇,7.3,1.6,0
札幌,2013,11,20,秋,晴,5.7,2.5,0.5
札幌,2013,11,21,秋,曇,7,2.9,3
札幌,2013,11,22,秋,曇,6.1,2.8,0.5
札幌,2013,11,23,秋,雨,6.5,1.9,0.5
札幌,2013,11,24,秋,晴,5.4,2.1,0
札幌,2013,11,25,秋,雨,7.7,7.6,18.5
札幌,2013,11,26,秋,雨,7.9,4.2,2
札幌,2013,11,27,秋,雪,2.5,2.6,1
札幌,2013,11,28,秋,雪,0.4,2.7,17
札幌,2013,11,29,秋,晴,0.5,2.4,0.5
札幌,2013,11,30,秋,曇,2.2,2.5,2.5
札幌,2013,12,1,冬,雪,1.6,2.7,0
札幌,2013,12,2,冬,晴,2.3,2.4,1.5
札幌,2013,12,3,冬,雨,1.9,1.6,1
札幌,2013,12,4,冬,曇,4.3,2.6,0.5
札幌,2013,12,5,冬,曇,6.5,2.5,0
札幌,2013,12,6,冬,雨,2.9,2.1,0
札幌,2013,12,7,冬,晴,1.1,3.4,1
札幌,2013,12,8,冬,晴,1.5,2.9,1
札幌,2013,12,9,冬,薄曇,3.1,2.9,0.5
札幌,2013,12,10,冬,雨,7.1,3.4,7
札幌,2013,12,11,冬,晴,3.5,5.4,8
札幌,2013,12,12,冬,晴,-0.1,2.5,1
札幌,2013,12,13,冬,雪,-2.7,3.2,16
札幌,2013,12,14,冬,快晴,-3.3,4.3,0.5
札幌,2013,12,15,冬,雪,-0.6,7.7,8.5
札幌,2013,12,16,冬,雨,2.9,5.2,4.5
札幌,2013,12,17,冬,快晴,2,3.1,0
札幌,2013,12,18,冬,晴,1.2,1.8,0
札幌,2013,12,19,冬,快晴,-0.2,1.9,0
札幌,2013,12,20,冬,薄曇,0.2,1.9,0
札幌,2013,12,21,冬,薄曇,-0.1,3.6,0
札幌,2013,12,22,冬,あられ,-2.9,2.5,27
札幌,2013,12,23,冬,雪,-1.6,2.9,4
札幌,2013,12,24,冬,晴,-2.7,1.7,0
札幌,2013,12,25,冬,雪,-0.9,2,4.5
札幌,2013,12,26,冬,薄曇,2.3,2.7,3
札幌,2013,12,27,冬,雪,2.1,4.3,3.5
札幌,2013,12,28,冬,雪,-1.8,5.7,13.5
札幌,2013,12,29,冬,雪,-3,3.4,6
札幌,2013,12,30,冬,雪,-2,1.5,11.5
札幌,2013,12,31,冬,曇,-0.6,2.3,0
札幌,2014,1,1,冬,雪,-0.3,3.6,13.5
札幌,2014,1,2,冬,雪,-3.4,5.2,4
札幌,2014,1,3,冬,晴,-1.7,3.4,1
札幌,2014,1,4,冬,雪,-3.7,3.2,17.5
札幌,2014,1,5,冬,雪,-4.2,2.7,3
札幌,2014,1,6,冬,雪,-3.7,3.3,1
札幌,2014,1,7,冬,曇,0.1,2.9,0
札幌,2014,1,8,冬,薄曇,0.4,3.3,3
札幌,2014,1,9,冬,晴,-5.1,4.1,1
札幌,2014,1,10,冬,晴,-7,4.5,0
札幌,2014,1,11,冬,雪,-6.6,3.3,0
札幌,2014,1,12,冬,雪,-6.2,3.5,5
札幌,2014,1,13,冬,雪,-7.6,3.8,7
札幌,2014,1,14,冬,快晴,-4.6,2.8,0.5
札幌,2014,1,15,冬,晴,-4.7,1.9,0
札幌,2014,1,16,冬,晴,-5.2,2.2,0.5
札幌,2014,1,17,冬,雪,-6.5,1.8,7.5
札幌,2014,1,18,冬,薄曇,-6,1.7,0
札幌,2014,1,19,冬,晴,-5.7,1.9,2.5
札幌,2014,1,20,冬,薄曇,-7,1.3,1.5
札幌,2014,1,21,冬,雪,-6.3,2,4.5
札幌,2014,1,22,冬,雪,-5.4,3,6.5
札幌,2014,1,23,冬,雪,-8.1,2.2,4
札幌,2014,1,24,冬,雪,-1.8,4.2,0.5
札幌,2014,1,25,冬,みぞれ,1.7,3,0
札幌,2014,1,26,冬,雪,-2.6,4.6,9.5
札幌,2014,1,27,冬,晴,-4.9,4.2,3
札幌,2014,1,28,冬,曇,-2.1,3.7,3
札幌,2014,1,29,冬,晴,-6.1,5.5,1
札幌,2014,1,30,冬,雨,1.6,4.8,1.5
札幌,2014,1,31,冬,雪,-3.1,5.8,9.5
札幌,2014,2,1,冬,晴,-5.1,4.1,0.5
札幌,2014,2,2,冬,曇,-2.2,4.6,0
札幌,2014,2,3,冬,薄曇,-1.5,3.1,0.5
札幌,2014,2,4,冬,雪,-6.4,2.6,4
札幌,2014,2,5,冬,晴,-8.5,2.4,8.5
札幌,2014,2,6,冬,雪,-7.7,3.3,0.5
札幌,2014,2,7,冬,雪,-7.6,3.9,4
札幌,2014,2,8,冬,薄曇,-9.2,1.7,1
札幌,2014,2,9,冬,曇,-6.6,1.6,1.5
札幌,2014,2,10,冬,晴,-3.2,1.9,2.5
札幌,2014,2,11,冬,雪,-4,1.7,5.5
札幌,2014,2,12,冬,晴,-4.4,2.1,0.5
札幌,2014,2,13,冬,曇,-3.7,3.1,5.5
札幌,2014,2,14,冬,快晴,-4.7,2,0
札幌,2014,2,15,冬,曇,-4.1,2.1,2.5
札幌,2014,2,16,冬,雪,-1,5.7,5
札幌,2014,2,17,冬,雪,-1.9,9.3,12.5
札幌,2014,2,18,冬,雪,-2.9,8.6,5
札幌,2014,2,19,冬,雪,-1.9,6.8,4
札幌,2014,2,20,冬,曇,-3,2.6,2.5
札幌,2014,2,21,冬,雪,-3.7,3.2,18.5
札幌,2014,2,22,冬,晴,-2.8,2.2,3
札幌,2014,2,23,冬,晴,-2.8,1.8,0.5
札幌,2014,2,24,冬,快晴,-2.6,1.4,0
札幌,2014,2,25,冬,晴,-0.6,2,0
札幌,2014,2,26,冬,快晴,1.2,2.3,0
札幌,2014,2,27,冬,快晴,2.1,3.9,0
札幌,2014,2,28,冬,雪,0.7,6,1
札幌,2014,3,1,春,曇,-0.8,3.3,0
札幌,2014,3,2,春,晴,-2.6,3.9,0
札幌,2014,3,3,春,雪,-4,2.6,0.5
札幌,2014,3,4,春,曇,-3,3.7,2
札幌,2014,3,5,春,雪,-1.7,3.2,7
札幌,2014,3,6,春,雪,-4.2,7.4,3.5
札幌,2014,3,7,春,雪,-5.7,2.4,2.5
札幌,2014,3,8,春,雪,-4.5,2,0.5
札幌,2014,3,9,春,晴,-2.3,2,8
札幌,2014,3,10,春,雪,-1.9,5,11
札幌,2014,3,11,春,薄曇,-2.7,2,3.5
札幌,2014,3,12,春,晴,-2.1,1.8,1.5
札幌,2014,3,13,春,雪,-0.4,2.1,1
札幌,2014,3,14,春,雪,-0.1,6,0.5
札幌,2014,3,15,春,雪,-1,2.7,1.5
札幌,2014,3,16,春,雪,0.6,3.1,2.5
札幌,2014,3,17,春,晴,1.7,3.3,0.5
札幌,2014,3,18,春,みぞれ,2.1,6.2,2.5
札幌,2014,3,19,春,快晴,1.5,4.3,0
札幌,2014,3,20,春,晴,0.9,3.1,0.5
札幌,2014,3,21,春,雪,-0.8,5.3,6.5
札幌,2014,3,22,春,雪,0,3.7,6
札幌,2014,3,23,春,曇,0.9,2.7,0.5
札幌,2014,3,24,春,快晴,4.8,1.9,0
札幌,2014,3,25,春,曇,7.6,3,0.5
札幌,2014,3,26,春,晴,5.8,2.1,0
札幌,2014,3,27,春,快晴,5.2,1.6,0
札幌,2014,3,28,春,薄曇,5.3,2.9,0.5
札幌,2014,3,29,春,晴,6.8,3.2,0
札幌,2014,3,30,春,雨,4.2,3.4,0.5
札幌,2014,3,31,春,晴,4.4,6.2,0.5
札幌,2014,4,1,春,快晴,4.7,5.9,0
札幌,2014,4,2,春,快晴,6.4,2.8,0
札幌,2014,4,3,春,雨,7.2,4.5,0
札幌,2014,4,4,春,雨,2.4,5.9,8.5
札幌,2014,4,5,春,曇,1.6,5.8,6.5
札幌,2014,4,6,春,雪,2.7,3.3,0.5
札幌,2014,4,7,春,快晴,4.5,4.3,0
札幌,2014,4,8,春,快晴,3.9,2.9,0
札幌,2014,4,9,春,曇,8.5,3.2,0
札幌,2014,4,10,春,曇,3.9,5.8,6
札幌,2014,4,11,春,晴,2.9,6.3,2.5
札幌,2014,4,12,春,晴,4.5,6.1,0
札幌,2014,4,13,春,薄曇,4.1,4.6,0
札幌,2014,4,14,春,快晴,7.7,1.9,0
札幌,2014,4,15,春,曇,9.1,3.7,0
札幌,2014,4,16,春,曇,6,5.3,0
札幌,2014,4,17,春,曇,5,4,0
札幌,2014,4,18,春,晴,4.5,5.1,0
札幌,2014,4,19,春,快晴,3.6,3.5,0
札幌,2014,4,20,春,快晴,6,2.1,0
札幌,2014,4,21,春,薄曇,8.6,3,0
札幌,2014,4,22,春,晴,8.5,2.9,0
札幌,2014,4,23,春,快晴,8.1,3.9,0
札幌,2014,4,24,春,快晴,12.5,1.9,0
札幌,2014,4,25,春,快晴,14.5,1.8,0
札幌,2014,4,26,春,快晴,16.4,1.9,0
札幌,2014,4,27,春,薄曇,17.9,3.6,0
札幌,2014,4,28,春,曇,10.3,5.1,0
札幌,2014,4,29,春,快晴,9.6,3,0
札幌,2014,4,30,春,薄曇,12.8,4,0
札幌,2014,5,1,春,雨,14.2,3.1,1
札幌,2014,5,2,春,晴,12.9,2.8,0
札幌,2014,5,3,春,曇,13.2,5.3,0
札幌,2014,5,4,春,晴,11.7,3.2,0
札幌,2014,5,5,春,薄曇,12.4,5.6,1
札幌,2014,5,6,春,晴,11.9,3.7,0
札幌,2014,5,7,春,晴,12.5,4.1,0
札幌,2014,5,8,春,薄曇,14.5,3.6,0
札幌,2014,5,9,春,雨,12.6,4,0
札幌,2014,5,10,春,快晴,11.8,4.7,0
札幌,2014,5,11,春,晴,15.5,2.1,0
札幌,2014,5,12,春,曇,18.2,4.7,0
札幌,2014,5,13,春,曇,15,4.4,0
札幌,2014,5,14,春,曇,16.7,3.2,0
札幌,2014,5,15,春,薄曇,14.6,2.2,0.5
札幌,2014,5,16,春,雨,10.3,4,38.5
札幌,2014,5,17,春,雨,7,9.5,7.5
札幌,2014,5,18,春,雨,8.5,6,2.5
札幌,2014,5,19,春,晴,12.3,3,0
札幌,2014,5,20,春,薄曇,14.9,2.2,0
札幌,2014,5,21,春,雨,15.7,3.8,6.5
札幌,2014,5,22,春,薄曇,14.1,2.7,0
札幌,2014,5,23,春,快晴,11.3,3,0
札幌,2014,5,24,春,曇,12.7,3,0
札幌,2014,5,25,春,曇,11.4,3.6,0
札幌,2014,5,26,春,薄曇,12.1,9.5,2
札幌,2014,5,27,春,晴,16.2,6,0.5
札幌,2014,5,28,春,晴,18.9,4.5,0
札幌,2014,5,29,春,晴,20.8,5.2,0
札幌,2014,5,30,春,曇,18.9,3.8,0
札幌,2014,5,31,春,晴,20,2.1,0
札幌,2014,6,1,夏,快晴,17.9,3.8,0
札幌,2014,6,2,夏,快晴,21.5,2.2,0
札幌,2014,6,3,夏,快晴,23.9,1.9,0
札幌,2014,6,4,夏,薄曇,23.9,2.5,0
札幌,2014,6,5,夏,薄曇,21.8,7.8,0
札幌,2014,6,6,夏,曇,18.8,7.4,0
札幌,2014,6,7,夏,曇,18,6.8,0
札幌,2014,6,8,夏,雨,18.1,4.6,9.5
札幌,2014,6,9,夏,曇,19.7,5.6,5.5
札幌,2014,6,10,夏,雨,19.6,4.7,3
札幌,2014,6,11,夏,曇,18.7,5.9,10.5
札幌,2014,6,12,夏,曇,17.9,5.3,4.5
札幌,2014,6,13,夏,雨,15.7,2.7,41
札幌,2014,6,14,夏,曇,15,2.3,3.5
札幌,2014,6,15,夏,雨,16.2,1.6,10.5
札幌,2014,6,16,夏,雨,15.7,1.5,6.5
札幌,2014,6,17,夏,曇,17,1.8,3
札幌,2014,6,18,夏,曇,16.9,1.8,1.5
札幌,2014,6,19,夏,曇,15.6,3.4,0
札幌,2014,6,20,夏,曇,14.9,4.8,0
札幌,2014,6,21,夏,曇,15.3,3.7,0
札幌,2014,6,22,夏,快晴,16.6,3.2,0
札幌,2014,6,23,夏,晴,16.6,4.6,0
札幌,2014,6,24,夏,快晴,17.3,2.8,0
札幌,2014,6,25,夏,快晴,20,2.2,0
札幌,2014,6,26,夏,晴,21.3,3,0
札幌,2014,6,27,夏,晴,22.6,6.3,0
札幌,2014,6,28,夏,薄曇,21.9,6.4,0
札幌,2014,6,29,夏,晴,21.8,5.9,0
札幌,2014,6,30,夏,曇,21.2,2.4,0
札幌,2014,7,1,夏,曇,21.2,2.7,0
札幌,2014,7,2,夏,曇,21.4,2.1,0
札幌,2014,7,3,夏,晴,21.6,2.5,0
札幌,2014,7,4,夏,晴,22.3,3.6,0
札幌,2014,7,5,夏,曇,20.2,2.2,0
札幌,2014,7,6,夏,曇,19.8,1.6,0
札幌,2014,7,7,夏,薄曇,21.8,1.8,0
札幌,2014,7,8,夏,晴,21.9,2.6,0
札幌,2014,7,9,夏,薄曇,21.3,5.2,5
札幌,2014,7,10,夏,雨,20.3,4.9,4
札幌,2014,7,11,夏,晴,21,4.3,0
札幌,2014,7,12,夏,雨,19.7,3.2,0.5
札幌,2014,7,13,夏,雨,22.5,2.2,0
札幌,2014,7,14,夏,晴,24,3.3,1.5
札幌,2014,7,15,夏,晴,25.5,2.6,0
札幌,2014,7,16,夏,薄曇,24.3,2,0
札幌,2014,7,17,夏,晴,24.2,2.4,0
札幌,2014,7,18,夏,薄曇,23.9,4.8,0
札幌,2014,7,19,夏,曇,21.9,6.6,0
札幌,2014,7,20,夏,晴,21.9,6.2,0
札幌,2014,7,21,夏,晴,22.9,6.6,0
札幌,2014,7,22,夏,薄曇,22.6,5.6,1.5
札幌,2014,7,23,夏,雨,22.9,2,8
札幌,2014,7,24,夏,晴,25.7,2.8,0
札幌,2014,7,25,夏,煙霧,25,2.6,0
札幌,2014,7,26,夏,雨,21.4,3.1,19
札幌,2014,7,27,夏,雨,21.5,5.4,33.5
札幌,2014,7,28,夏,晴,20.6,5,3.5
札幌,2014,7,29,夏,快晴,23.9,2,0
札幌,2014,7,30,夏,薄曇,24.9,2.1,0
札幌,2014,7,31,夏,曇,26.1,2.4,0
札幌,2014,8,1,夏,晴,25.4,2.6,0
札幌,2014,8,2,夏,晴,25.1,2.3,0
札幌,2014,8,3,夏,薄曇,25.8,2.7,0
札幌,2014,8,4,夏,曇,27,3.5,0
札幌,2014,8,5,夏,雨,24.9,2.5,21
札幌,2014,8,6,夏,曇,23.3,1.9,17
札幌,2014,8,7,夏,雨,22.4,1.9,15.5
札幌,2014,8,8,夏,曇,22.6,1.9,18.5
札幌,2014,8,9,夏,晴,23.3,1.9,0
札幌,2014,8,10,夏,薄曇,21.7,4.4,16.5
札幌,2014,8,11,夏,雨,23.5,6.8,61.5
札幌,2014,8,12,夏,曇,23.9,4.8,0
札幌,2014,8,13,夏,晴,23.3,2.9,0
札幌,2014,8,14,夏,晴,21.7,2.6,0
札幌,2014,8,15,夏,曇,20.9,1.7,0
札幌,2014,8,16,夏,晴,22,2.1,0
札幌,2014,8,17,夏,晴,22.3,3.4,0
札幌,2014,8,18,夏,曇,22.1,3.6,0
札幌,2014,8,19,夏,雨,20.6,4.3,41
札幌,2014,8,20,夏,曇,22,4,0
札幌,2014,8,21,夏,曇,22.7,2.3,0
札幌,2014,8,22,夏,曇,21.1,5,17
札幌,2014,8,23,夏,曇,23.8,4.6,5.5
札幌,2014,8,24,夏,曇,24,2.8,0
札幌,2014,8,25,夏,曇,19.3,3,4
札幌,2014,8,26,夏,晴,17.9,3.1,0
札幌,2014,8,27,夏,晴,18.6,2.1,0
札幌,2014,8,28,夏,晴,20,1.8,0
札幌,2014,8,29,夏,晴,20.6,2.7,0
札幌,2014,8,30,夏,快晴,21.1,3.7,0
札幌,2014,8,31,夏,快晴,20.9,2.1,0
札幌,2014,9,1,秋,快晴,21.1,3,0
札幌,2014,9,2,秋,晴,21.8,3.2,0
札幌,2014,9,3,秋,薄曇,21.6,3.7,0
札幌,2014,9,4,秋,雨,18.7,6.9,12
札幌,2014,9,5,秋,曇,22.3,2.9,1.5
札幌,2014,9,6,秋,晴,23,2.8,0
札幌,2014,9,7,秋,晴,20.2,2.5,0.5
札幌,2014,9,8,秋,晴,20.3,2.8,0
札幌,2014,9,9,秋,曇,21,3.5,0
札幌,2014,9,10,秋,晴,19.8,4.9,2
札幌,2014,9,11,秋,晴,18.6,4.4,69.5
札幌,2014,9,12,秋,薄曇,18.6,2.2,3
札幌,2014,9,13,秋,晴,18.4,3.3,0
札幌,2014,9,14,秋,晴,15.7,2.4,0
札幌,2014,9,15,秋,薄曇,17.3,1.4,0
札幌,2014,9,16,秋,晴,17.4,3.8,2
札幌,2014,9,17,秋,晴,15,2.8,2
札幌,2014,9,18,秋,雨,14.8,3.5,7
札幌,2014,9,19,秋,曇,15.4,4.4,22.5
札幌,2014,9,20,秋,晴,15.4,2.1,12.5
札幌,2014,9,21,秋,快晴,16.4,1.8,0
札幌,2014,9,22,秋,曇,16.5,2,0.5
札幌,2014,9,23,秋,薄曇,17.6,1.5,0
札幌,2014,9,24,秋,薄曇,18.1,2.7,0
札幌,2014,9,25,秋,曇,18.3,4.6,0.5
札幌,2014,9,26,秋,快晴,16,3.7,0
札幌,2014,9,27,秋,薄曇,15.5,5.6,0
札幌,2014,9,28,秋,曇,18.7,5.5,0
札幌,2014,9,29,秋,薄曇,15.2,1.8,0
札幌,2014,9,30,秋,雨,13,3.6,10.5
札幌,2014,10,1,秋,晴,12.2,2,4.5
札幌,2014,10,2,秋,薄曇,13.7,2.8,0
札幌,2014,10,3,秋,雨,13.4,2.8,28
札幌,2014,10,4,秋,雨,13,3.5,11
札幌,2014,10,5,秋,薄曇,13.2,2.8,0
札幌,2014,10,6,秋,曇,10.8,1.8,0
札幌,2014,10,7,秋,快晴,11,2.4,0
札幌,2014,10,8,秋,晴,12.7,2,0
札幌,2014,10,9,秋,晴,14.3,2.6,0
札幌,2014,10,10,秋,曇,12.6,6.6,7.5
札幌,2014,10,11,秋,晴,12.2,6.7,0
札幌,2014,10,12,秋,晴,12.1,2.7,0
札幌,2014,10,13,秋,曇,12.2,3,0
札幌,2014,10,14,秋,雨,8.5,2.5,11
札幌,2014,10,15,秋,快晴,9.9,2.4,0
